NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
9247,91000,0.0405405405405405,0.0123456790123456,0.0833333333333333,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6666666666666666,0.2727272727272727,0.3333333333333333,0,0,1,0.4920813299533469,0.0475053470601926,0.088217930117586,-0.34417940990812,39.4687276809406,0.0983606557377049,29
9376,110000,0.0686936936936936,0.037037037037037,0.0833333333333333,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2727272727272727,0.3333333333333333,0,0,1,0.4670131216761964,0.0934219089088471,0.0935519354568189,-0.345818194072288,39.469035384163,0.117096018735363,29
9380,123000,0.09009009009009,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.4444444444444444,0,0,1,0.4933070497856725,0.0469834394823711,0.0869327705393534,-0.344096749051506,39.4687618268292,0.0983606557377049,29
9391,85000,0.0518018018018018,0.037037037037037,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2424242424242424,0.2222222222222222,0,0,1,0.4382773114299588,0.0857970754199721,0.0898835650134779,-0.347697436451104,39.4697449380451,0.1311475409836065,29
9480,105000,0.0686936936936936,0.037037037037037,0.0833333333333333,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0.4166666666666666,0.2424242424242424,0.2222222222222222,0,0,1,0.4270266130324179,0.0637273019529734,0.0935405431918001,-0.348438973596399,39.4698069038928,0.1194379391100702,29
9805,184000,0.1148648648648648,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.5138099939254527,0.1200919714923342,0.0347227149191392,-0.342749388835073,39.4708751086915,0.0983606557377049,29
9816,202000,0.1126126126126126,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25,0.2121212121212121,0.4444444444444444,0,0,1,0.5036119890028272,0.104314933672672,0.0477035629754358,-0.343403881077883,39.4704756701008,0.0679156908665105,29
9826,260000,0.1227477477477477,0.037037037037037,0.1666666666666666,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.8333333333333334,0.303030303030303,0.5555555555555556,0,0,1,0.4610097664257557,0.1807357047274129,0.0081069265234272,-0.346688531694891,39.473965030017,0.0796252927400468,29
9827,237000,0.0979729729729729,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.4545454545454546,0.4444444444444444,0,0,1,0.4968219210641681,0.1756565323553202,0.0174109426025209,-0.343998373052925,39.4722639828467,0.0983606557377049,29
9828,144000,0.0968468468468468,0.0493827160493827,0.1666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.1818181818181818,0.3333333333333333,0,0,1,0.4786846932159121,0.095772359597449,0.0742818653093074,-0.34503424697835,39.4697832206687,0.0960187353629976,29
9829,158000,0.0968468468468468,0.037037037037037,0.1666666666666666,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.3333333333333333,0.2424242424242424,0.3333333333333333,0,0,1,0.4287489268393084,0.0652277376927032,0.0723317206781968,-0.348355595729728,39.4707779472908,0.1100702576112412,29
9830,175000,0.1137387387387387,0.0246913580246913,0.1666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.4835845124960227,0.0660712411372219,0.0877841672346555,-0.344727591633848,39.4689834439435,0.0936768149882903,29
9831,338000,0.1463963963963964,0.037037037037037,0.1666666666666666,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0.75,0.5757575757575758,0.6666666666666666,0,0,1,0.5346485007503949,0.2368754434784954,0.0321002252341402,-0.341731803694595,39.4737886871432,0.0585480093676815,29
9832,184000,0.1036036036036036,0.0493827160493827,0.1666666666666666,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.4999999999999999,0.303030303030303,0.3333333333333333,0,0,1,0.4611215509393823,0.1299578194756774,0.0539757447197868,-0.346239885595973,39.4710900020823,0.1053864168618267,29
9834,188000,0.1148648648648648,0.0493827160493827,0.1666666666666666,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.1666666666666666,0.3636363636363636,0.3333333333333333,0,0,1,0.4918653935297232,0.0800044616225071,0.0692007775391413,-0.3441656541511,39.4697003119413,0.0655737704918032,29
9835,168000,0.0968468468468468,0.0493827160493827,0.1666666666666666,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.4916097321278094,0.1641003082501017,0.026629215881266,-0.344302068609195,39.4719195823684,0.0936768149882903,29
