NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
36,317000,0.1171171171171171,0.037037037037037,0.1666666666666666,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.0606060606060606,0.4444444444444444,0,0,1,0.4235755358706733,0.0885485303001604,0.5285114566208079,-0.395872864500306,39.4854107327939,0.0585480093676815,5
130,142000,0.0934684684684684,0.0246913580246913,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3246217919600234,0.1426985130165709,0.4975220970724983,-0.395061044264593,39.4781944981895,0.1053864168618267,5
333,132000,0.1058558558558558,0.0493827160493827,0.1666666666666666,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.25,0.2121212121212121,0.4444444444444444,0,0,1,0.4022483649041686,0.0507345498593522,0.5046146805670225,-0.394627530343152,39.4848242715065,0.1053864168618267,5
2436,128000,0.0799549549549549,0.037037037037037,0.1666666666666666,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3223162685290809,0.1317555234055018,0.4909634073932549,-0.394691568503909,39.4784384619828,0.1053864168618267,5
2437,94000,0.1024774774774774,0.037037037037037,0.1666666666666666,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.0909090909090909,0.3333333333333333,0,0,1,0.4300357768404239,0.1529302701815416,0.5737250793220806,-0.399193121733715,39.4830437064783,0.1124121779859484,5
2438,210000,0.1024774774774774,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4242424242424242,0.5555555555555556,0,0,1,0.358498957422339,0.2264442656601401,0.5452274340999624,-0.397828251537455,39.4778691173281,0.0796252927400468,5
2439,198000,0.1081081081081081,0.0493827160493827,0.1666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5833333333333334,0.2424242424242424,0.4444444444444444,0,0,1,0.3354704328312945,0.1645923051635503,0.5098299334552544,-0.395788427457092,39.4783279159251,0.0889929742388758,5
2442,129000,0.063063063063063,0.037037037037037,0.0833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.1212121212121212,0.3333333333333333,0,0,1,0.3990073141720695,0.0711805876311801,0.5277482033979759,-0.396457676557655,39.4831356001538,0.1124121779859484,5
2443,177000,0.125,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.1212121212121212,0.3333333333333333,0,0,1,0.3972109459300323,0.0434365384548161,0.5152528032427345,-0.395574582112,39.4837464273642,0.1077283372365339,5
2445,129000,0.063063063063063,0.037037037037037,0.0833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.0606060606060606,0.3333333333333333,0,0,1,0.3796801768615943,0.0981409383819054,0.5218666897428246,-0.396360743625434,39.4816830098981,0.1124121779859484,5
2446,380000,0.1418918918918918,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.4242424242424242,0.1111111111111111,0,0,1,0.2808734035459447,0.0594124200775394,0.4082613032695038,-0.389875186665638,39.4797807974813,0.126463700234192,5
2447,358000,0.1497747747747747,0.0493827160493827,0.25,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.4242424242424242,0.4444444444444444,0,0,1,0.3525246551869861,0.238818562202677,0.5505645001082807,-0.398030796804274,39.4768016032732,0.0374707259953161,5
2448,222000,0.1238738738738738,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.25,0.2727272727272727,0.4444444444444444,0,0,1,0.3180973900400352,0.116449658441079,0.4814564590161029,-0.394147190838902,39.4786965202292,0.0960187353629976,5
2449,65000,0.0382882882882882,0.0246913580246913,0.0833333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.1212121212121212,0.3333333333333333,0,0,1,0.366846545180397,0.113767620755048,0.5142154265697855,-0.395991675135784,39.480981061574,0.1428571428571428,5
2450,230000,0.09009009009009,0.037037037037037,0.1666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.5555555555555556,0,0,1,0.3058393572565397,0.0974915887614357,0.4717763206788921,-0.393559339875877,39.4782509135442,0.081967213114754,5
2451,117000,0.0799549549549549,0.037037037037037,0.0833333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.4368438041606937,0.1180572090213462,0.5546451201466127,-0.397560046761994,39.485061152628,0.1053864168618267,5
2452,534000,0.1981981981981982,0.037037037037037,0.25,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0.2727272727272727,0.5555555555555556,0,0,1,0.3731729039843059,0.2187863620214988,0.5512959996376179,-0.398232039684378,39.4788871460817,0.0960187353629976,5
2453,138000,0.0686936936936936,0.0493827160493827,0.1666666666666666,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0303030303030303,0.3333333333333333,0,1,0,0.3563713154157705,0.044277551677696,0.4656774048427055,-0.392826614440176,39.4829280651949,0.1288056206088993,5
