NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
67,127000,0.018018018018018,0.0123456790123456,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.1515151515151515,0.2222222222222222,0,0,1,0.1896381749710654,0.3803916201919643,0.165715941845967,-0.375717958802431,39.4794168979145,0.0889929742388758,6
68,215000,0.063063063063063,0.0246913580246913,0.0833333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.2727272727272727,0.3333333333333333,0,0,1,0.1671932690674314,0.262748585668454,0.2692363250761995,-0.381571394677605,39.4773958391613,0.1147540983606557,6
69,158000,0.0405405405405405,0.0123456790123456,0.0833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.1515151515151515,0.3333333333333333,0,0,1,0.1656937169165412,0.2231201332814259,0.2991583974414777,-0.383148903351518,39.476557520506,0.1241217798594847,6
347,393000,0.1677927927927928,0.0617283950617283,0.0833333333333333,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.25,0.1212121212121212,0.3333333333333333,0,0,1,0.141863005121511,0.3301576373242042,0.2119025493504034,-0.378031810282282,39.4769286508403,0.2763466042154566,6
361,399000,0.1554054054054054,0.0617283950617283,0.0833333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212121212121212,0.3333333333333333,0,1,0,0.1447181289065584,0.3396355186362441,0.2066115899993781,-0.377769523099376,39.4771029083455,0.2763466042154566,6
382,410000,0.170045045045045,0.0617283950617283,0.1666666666666666,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.25,0.1212121212121212,0.3333333333333333,0,1,0,0.1433909249389207,0.3360093822637113,0.2088158211170202,-0.377877099248896,39.4770242566761,0.2763466042154566,6
437,129000,0.0833333333333333,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1818181818181818,0.4444444444444444,0,1,0,0.1739060722527681,0.2209487461718449,0.2949035815285883,-0.383034385320647,39.4771315047205,0.1124121779859484,6
438,62000,0.063063063063063,0.037037037037037,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0909090909090909,0.1111111111111111,0,0,1,0.1771879776959041,0.3742677099304541,0.2018934018133546,-0.377811828320607,39.4787614802998,0.2857142857142857,6
439,138000,0.0461711711711711,0.0246913580246913,0.0833333333333333,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25,0.0606060606060606,0.4444444444444444,0,0,1,0.1523558196302207,0.3006863905831895,0.244185882952014,-0.380013533637284,39.4770904621034,0.0070257611241217,6
440,338000,0.170045045045045,0.037037037037037,0.1666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5833333333333334,0.303030303030303,0.5555555555555556,0,0,1,0.1727685853708397,0.2193597664864577,0.2967755254235546,-0.383120076316608,39.4770163200761,0.0889929742388758,6
