NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
206,125000,0.0912162162162162,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1818181818181818,0.4444444444444444,0,0,1,0.3006914871895332,0.0766053260204025,0.618141781654007,-0.390100652032213,39.4585160430129,0.1007025761124121,11
207,156000,0.1081081081081081,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2424242424242424,0.4444444444444444,0,0,1,0.3089724282131765,0.2335874358116266,0.6143313633123898,-0.395013499607135,39.4629595131768,0.063231850117096,11
209,119000,0.0686936936936936,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.1818181818181818,0.4444444444444444,0,0,1,0.2278837688645558,0.1844381298562797,0.5325157679316983,-0.388774223430204,39.4629095823946,0.1030444964871194,11
210,143000,0.0461711711711711,0.037037037037037,0.0833333333333333,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.25,0.1818181818181818,0.3333333333333333,0,0,1,0.2454491478611621,0.2058595160437424,0.5355784477842571,-0.392012046459387,39.4658380839477,0.1241217798594847,11
211,121000,0.0675675675675675,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.3333333333333333,0,0,1,0.2171439475024572,0.22034006453713,0.5174398900777615,-0.388883784566801,39.4640201292382,0.1358313817330211,11
213,150000,0.1193693693693693,0.0493827160493827,0.1666666666666666,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2424242424242424,0.4444444444444444,0,0,1,0.3119625112802611,0.20031333412131,0.6139320831046546,-0.395648892431477,39.4636854513342,0.0936768149882903,11
214,236000,0.0912162162162162,0.0246913580246913,0.0833333333333333,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.0909090909090909,0.2222222222222222,0,0,1,0.2519389143679669,0.2435096385738149,0.555412571701263,-0.390991376633212,39.4632927037545,0.0257611241217798,11
215,176000,0.1024774774774774,0.037037037037037,0.1666666666666666,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3233246174900723,0.1680624596606643,0.6397860218968981,-0.393788249680038,39.4599771461436,0.081967213114754,11
1904,94000,0.0405405405405405,0.037037037037037,0.0833333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9166666666666666,0.2727272727272727,0.4444444444444444,0,1,0,0.3095472435275062,0.1890162115771147,0.6231352131201181,-0.393432203557863,39.4607979739844,0.1194379391100702,11
2325,69000,0.018018018018018,0.0123456790123456,0.0833333333333333,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1666666666666666,0.2727272727272727,0.4444444444444444,0,0,1,0.2094292974337352,0.2203516300113375,0.5009981063955673,-0.389424710041603,39.465716931021,0.126463700234192,11
2411,140000,0.0945945945945945,0.037037037037037,0.0833333333333333,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.5833333333333334,0.2727272727272727,0.4444444444444444,0,0,1,0.2119018195996581,0.2229320520223819,0.5047465284352516,-0.389479575448648,39.4654929429338,0.1405152224824356,11
2431,166000,0.1317567567567567,0.0617283950617283,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2424242424242424,0.4444444444444444,0,0,1,0.2116893830940841,0.1707951526839148,0.5152309279560503,-0.387650334781855,39.4631275631293,0.1358313817330211,11
3497,171000,0.063063063063063,0.037037037037037,0.0833333333333333,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.75,0.303030303030303,0.3333333333333333,0,0,1,0.2361786188274068,0.1864292149392357,0.5161835729373204,-0.391898165460768,39.4673309929643,0.1288056206088993,11
3502,108000,0.1013513513513513,0.0493827160493827,0.1666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2727272727272727,0.4444444444444444,0,0,1,0.2782961981633651,0.1013694047057283,0.5566133403163369,-0.394772206160422,39.4675576160023,0.1194379391100702,11
5242,130000,0.1058558558558558,0.0493827160493827,0.1666666666666666,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.2651273081295874,0.1528035677201646,0.5511325331079693,-0.393593134775099,39.4664501192206,0.1124121779859484,11
5243,92000,0.0923423423423423,0.0493827160493827,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.1818181818181818,0.5555555555555556,0,0,1,0.3221597912969892,0.1082744668682187,0.6411098439646448,-0.392471654279353,39.458821510183,0.1241217798594847,11
5244,113000,0.0754504504504504,0.0246913580246913,0.0833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.5555555555555556,0,0,1,0.315010442482905,0.2587568959391349,0.623769019102259,-0.394949478625686,39.4621833185542,0.0421545667447306,11
5245,184000,0.0743243243243243,0.0246913580246913,0.0833333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.2424242424242424,0.4444444444444444,0,0,1,0.2096501494858587,0.2065866245118352,0.5086102281770791,-0.388546847619336,39.4643278673241,0.1311475409836065,11
5246,92000,0.0461711711711711,0.0123456790123456,0.0833333333333333,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.2727272727272727,0.1111111111111111,0,0,1,0.2064048421097789,0.2153396714327179,0.4973568731876029,-0.389269366342297,39.4658305560616,0.0889929742388758,11
5247,98000,0.0743243243243243,0.0246913580246913,0.0833333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.6666666666666666,0,0,1,0.2737601562401026,0.1553532299819913,0.5631785057009756,-0.393996525531773,39.4659186359396,0.1007025761124121,11
5248,139000,0.1362612612612612,0.0493827160493827,0.1666666666666666,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.2424242424242424,0.4444444444444444,0,0,1,0.3206637466686549,0.1975774760564277,0.6230544098994709,-0.396232546616724,39.46361744966,0.0515222482435597,11
