NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
77,922000,0.1981981981981982,0.0617283950617283,0.1666666666666666,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2424242424242424,0.7777777777777777,0,0,1,0.0834702240067153,0.0264195145899018,0.2332763146346532,-0.371092700947247,39.4695017849174,0.1194379391100702,80
100,800000,0.2466216216216216,0.0617283950617283,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2424242424242424,0.7777777777777777,0,1,0,0.0826006742142556,0.0375699670904873,0.239471822680489,-0.371184502139881,39.4692245890635,0.1592505854800937,80
101,201000,0.0788288288288288,0.0123456790123456,0.0833333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0833333333333333,0.2727272727272727,0.6666666666666666,0,0,1,0.1622912860481609,0.0675193941745255,0.1635289845143873,-0.366083323373353,39.4713432616199,0.1545667447306791,80
102,1199000,0.2984234234234234,0.0493827160493827,0.25,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.4999999999999999,0.4242424242424242,0.8888888888888888,0,0,1,0.1373913076270087,0.070729583031455,0.1583402932918046,-0.368074916406636,39.4721631398714,0.018735362997658,80
103,975000,0.2376126126126126,0.037037037037037,0.25,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.4999999999999999,0.4242424242424242,0.8888888888888888,0,0,1,0.1407937513778197,0.068786212558277,0.1623944461008373,-0.367713796616127,39.4718756883234,0.018735362997658,80
104,1394000,0.1418918918918918,0.037037037037037,0.1666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.1515151515151515,0.6666666666666666,0,0,1,0.1223144985610047,0.0676830982444838,0.1971195814579609,-0.368569775510429,39.470444659747,0.0304449648711943,80
105,548000,0.170045045045045,0.0493827160493827,0.1666666666666666,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0.1666666666666666,0.1818181818181818,0.7777777777777777,0,0,1,0.0771942203363991,0.0668367295775863,0.2564811522310639,-0.371731841022045,39.4685793272534,0.1334894613583138,80
106,640000,0.1936936936936936,0.074074074074074,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.6666666666666666,0,1,0,0.1437821718100502,0.0881580588509384,0.1780499108172227,-0.367246316149847,39.4710182727482,0.1217798594847775,80
107,859000,0.3063063063063063,0.0493827160493827,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666666,0.1818181818181818,0.7777777777777777,0,1,0,0.0831483570568161,0.0557729560917773,0.2493273016119455,-0.371260193487675,39.4687578440818,0.1592505854800937,80
386,1355000,0.2376126126126126,0.037037037037037,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.6666666666666666,0,0,1,0.1438035331960068,0.0596607624962663,0.1560559357043905,-0.367621977711834,39.4721528807425,0.0163934426229508,80
406,1363000,0.2376126126126126,0.037037037037037,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.6666666666666666,0,0,1,0.1394547707579974,0.0712689732106039,0.1633514066974342,-0.367796111212734,39.4718505264741,0.0163934426229508,80
748,465000,0.1813063063063063,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0909090909090909,0.6666666666666666,0,0,1,0.0602281396587889,0.1086025482299255,0.2851903435149289,-0.373527873006116,39.4678001322556,0.1615925058548009,80
749,532000,0.1914414414414414,0.0493827160493827,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.6666666666666666,0,0,1,0.0888550225430769,0.0106546654520074,0.2227823090804296,-0.370729382593062,39.4698899522015,0.0702576112412178,80
751,618000,0.1925675675675675,0.0617283950617283,0.1666666666666666,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.6666666666666666,0.2424242424242424,0.8888888888888888,0,0,1,0.0932278828337738,0.0106993002490958,0.2165144780790076,-0.370454135839125,39.4700999353673,0.1194379391100702,80
770,871000,0.3108108108108108,0.0864197530864197,0.3333333333333333,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.2727272727272727,0.7777777777777777,0,0,1,0.0800934166430694,0.0269025610593823,0.233790455380962,-0.371311322005111,39.4695607830575,0.1030444964871194,80
789,884000,0.2432432432432432,0.074074074074074,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.2727272727272727,0.7777777777777777,0,0,1,0.1052429166084397,0.0354652937402647,0.2015981008750716,-0.369727059945882,39.4705789646008,0.0889929742388758,80
827,446000,0.1813063063063063,0.0617283950617283,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0909090909090909,0.6666666666666666,0,0,1,0.0580749506935455,0.0860353600403192,0.2988304935198539,-0.374263460444112,39.4674023499153,0.1615925058548009,80
835,463000,0.2117117117117117,0.0617283950617283,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0909090909090909,0.6666666666666666,0,0,1,0.0598938610258049,0.0983429048737981,0.292544034764673,-0.373850908222353,39.4675551862653,0.1615925058548009,80
1158,330000,0.1081081081081081,0.037037037037037,0.1666666666666666,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.1666666666666666,0.1515151515151515,0.6666666666666666,0,1,0,0.1172890791337537,0.0640866586418503,0.2188510565248588,-0.368861573696088,39.4694873265391,0.0444964871194379,80
1159,869000,0.1666666666666666,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1818181818181818,0.7777777777777777,0,0,1,0.108831572528846,0.0453616320920629,0.2172075365738599,-0.369410875750946,39.4697159729148,0.1967213114754098,80
