NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
131,152000,0.0765765765765765,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.449726349774189,0.1585999024990299,0.5806507934083265,-0.399251910542131,39.4845855291467,0.1124121779859484,17
134,325000,0.1081081081081081,0.037037037037037,0.1666666666666666,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.4242424242424242,0.6666666666666666,0,0,1,0.6019275776599736,0.1195934590052428,0.6887278379161805,-0.401852026765964,39.4934362922041,0.0351288056206089,17
135,247000,0.0743243243243243,0.0246913580246913,0.0833333333333333,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0.9166666666666666,0.3939393939393939,0.6666666666666666,0,0,1,0.5697415918320913,0.0605749117099601,0.6629223827449645,-0.40129040113579,39.491658007083,0.0374707259953161,17
136,546000,0.152027027027027,0.037037037037037,0.1666666666666666,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0.5833333333333334,0.3939393939393939,0.4444444444444444,0,0,1,0.5475571591139767,0.0230579132617745,0.6394511803919151,-0.400250453961649,39.4908599869368,0.0351288056206089,17
137,204000,0.1227477477477477,0.037037037037037,0.1666666666666666,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.3939393939393939,0.1111111111111111,0,0,1,0.4670055785531725,0.2371201100346334,0.6222805251198978,-0.402022717334139,39.4832331265272,0.0913348946135831,17
138,138000,0.0371621621621621,0.0123456790123456,0.0833333333333333,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0.1666666666666666,0.2424242424242424,0.6666666666666666,0,0,1,0.5111394225512579,0.2180988732065069,0.649606521360295,-0.402965302048203,39.4860199029817,0.0234192037470725,17
139,334000,0.1193693693693693,0.037037037037037,0.1666666666666666,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0.3333333333333333,0.1818181818181818,0.6666666666666666,0,0,1,0.6230286670038764,0.2173737974724911,0.7460135898856479,-0.406695264893834,39.4913913815011,0.0374707259953161,17
140,213000,0.0833333333333333,0.0246913580246913,0.1666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.2727272727272727,0.6666666666666666,1,0,0,0.4217595039473711,0.2261567768814869,0.5932393184333365,-0.400643723195126,39.4806167573854,0.0374707259953161,17
141,228000,0.0957207207207207,0.037037037037037,0.1666666666666666,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.1818181818181818,0.3333333333333333,0,0,1,0.434605384646947,0.3192238854990326,0.6296052029885029,-0.402803865072111,39.4788002309137,0.0913348946135831,17
142,250000,0.0675675675675675,0.0246913580246913,0.1666666666666666,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0.4999999999999999,0.3939393939393939,0.6666666666666666,0,0,1,0.4632058459574223,0.2386607083020458,0.6214386999128783,-0.402036122759186,39.4828730735559,0.0257611241217798,17
