source,target,DISTANCE
48,126,0.04084061097680934
55,144,0.04819475941755214
81,142,0.030571262466191178
322,323,0.04030163152826669
324,326,0.037746327220053874
68,79,0.022051254437775298
26,333,0.032448540361482224
169,240,0.04824690703715156
177,200,0.024810609755925642
188,191,0.042982724502573774
308,331,0.032204753528264095
5,155,0.04199334582856973
163,278,0.005104603741035303
2,350,0.019418833821370437
239,329,0.03904225766279178
65,232,0.038186543133228903
83,170,0.020418407497696394
168,341,0.03975895772824332
320,343,0.0221542505971218
36,172,0.03700845435864623
264,293,0.016643581531003628
8,157,0.021037571964628063
64,313,0.03475069999069302
201,345,0.007263075623142037
50,223,0.04322872699123976
150,191,0.02935046955771119
136,239,0.039095449117690015
153,220,0.037751487850430816
200,326,0.04022410621917614
8,9,0.040440882817442014
56,234,0.04930079020076809
127,222,0.01582665185594945
127,327,0.04594326506301838
84,310,0.025428811016616214
223,343,0.012089384083968946
169,224,0.04739547352735147
23,333,0.0204986015968344
31,309,0.031704001326734156
42,250,0.043539780753979254
142,218,0.01415973731373542
17,310,0.0353884515808811
43,203,0.03340820861119317
267,336,0.010172451618182443
190,325,0.07411922599487757
177,269,0.04577190099325038
81,84,0.011679362899965288
136,260,0.024370755926362356
152,194,0.04358998163786793
45,215,0.021401242755978156
57,316,0.01728357040249395
233,320,0.026879593606682916
177,242,0.016298340742546595
113,279,0.031982793498369654
191,350,0.009031082695346755
31,86,0.02511116863268944
128,233,0.0022373910583615504
192,230,0.03301804698594085
275,325,0.024122057290478047
317,318,0.0076215571707441395
219,227,0.033562317995798244
20,217,0.046552662887564725
255,257,0.045058144823978775
163,265,0.021039175455886194
3,147,0.019730338551997708
155,287,0.02744905748731461
86,302,0.03695363862076825
157,287,0.019437447841228438
160,233,0.02467897067140933
83,216,0.03854529876932334
59,306,0.01623767827564796
193,271,0.0394237856797673
2,179,0.04953778193581165
52,236,0.026205618253062037
22,253,0.04618067926461628
163,327,0.015257334500428736
248,321,0.03220292307984339
5,156,0.02856466001477196
206,288,0.010012914981630773
42,205,0.03338787688762791
174,291,0.03674790036016986
