source,target,DISTANCE
57,104,0.033621912008244305
173,216,0.02279818954867779
16,27,0.011059760036479736
159,181,0.04022027989483192
120,131,0.043743917698784995
181,210,0.049556934186243316
166,226,0.024267415263242803
196,217,0.0459848218791622
165,219,0.041691206462100554
53,68,0.03326656208126617
110,193,0.04083132264161177
150,204,0.04815684362889375
189,198,0.021482595145517723
104,112,0.024216395468139525
46,164,0.0471361641207613
7,34,0.019692399503284268
185,224,0.046450734458115366
163,202,0.04442470337067357
21,190,0.03603772859135139
134,214,0.04284353370398859
180,235,0.025113818398721295
188,190,0.046071102095784085
88,234,0.0488209234017802
14,28,0.049033107529980115
129,222,0.04068705450846873
71,131,0.019326972895124885
166,201,0.03967848714150429
42,77,0.047091364319392495
107,150,0.02414805951433642
118,187,0.0441563436607821
14,43,0.014282548975471255
45,150,0.04860055059250055
111,235,0.04050198291601792
11,13,0.019666519885805176
104,116,0.03903143384816972
30,116,0.031064809257775414
13,170,0.019666519885805176
18,199,0.04452518354325185
75,122,0.03967847698567676
186,223,0.04198870541812143
87,129,0.018399826271383153
80,106,0.03739927534743054
24,214,0.029544803840174508
24,111,0.009011831990853755
89,139,0.012506592643890539
186,201,0.03591702240945297
68,97,0.021915381157144483
116,150,0.031976310363462365
98,214,0.04966071460244915
201,233,0.04713013829422636
43,98,0.021143486665033902
79,107,0.029196928202883485
17,106,0.029436553819973142
29,133,0.04499945910720258
0,121,0.032051481297556875
126,196,0.04771861225315135
110,140,0.03394559869372131
30,46,0.0342785513643996
130,146,0.03170288922294831
98,229,0.04519747521412398
10,108,0.0469111082470589
185,197,0.032822540842699276
182,215,0.024361326100140208
144,213,0.030807741130558848
32,64,0.047072615328841404
117,174,0.04572513878789616
39,74,0.041541695186191135
34,160,0.044691505090795794
148,228,0.042988826197772674
44,73,0.021482601878636806
145,206,0.03503568932228751
127,204,0.04188983185299052
16,65,0.020263903408238033
29,42,0.009067087337552649
33,169,0.015485691469431509
30,79,0.042435146235744604
102,139,0.04106333572432395
75,201,0.04757636466634311
11,55,0.039051185789078846
68,112,0.04285964606428492
148,235,0.029474027452521413
51,102,0.03672538307517957
93,108,0.03994325312308934
132,146,0.04654778869917173
80,99,0.02573677309845778
40,46,0.0424978934319933
117,130,0.019688414902843544
147,172,0.030700821136510563
206,211,0.04188717978453661
15,37,0.03938483204324009
181,216,0.03449711893992777
94,199,0.020504692645722085
7,17,0.035357828906242145
105,234,0.04406891403299965
61,65,0.013055018684887515
38,222,0.026271848672322008
45,191,0.04498940617083461
6,187,0.04311079679699146
56,73,0.01717983509694629
119,208,0.04687111395803994
11,39,0.03850692790696409
107,229,0.024204842509950968
14,217,0.00762042703417721
64,187,0.031863826334499336
180,197,0.031860021365737366
109,185,0.014134106484819093
96,182,0.04166524155987905
60,107,0.0044740270737932296
135,164,0.027095163902194457
23,75,0.04822935273011553
128,174,0.04084132912706412
72,217,0.018027362869449063
86,223,0.03902506471896956
7,164,0.025525831746033737
28,215,0.033642360711225804
43,126,0.04083771834675403
39,138,0.043229532268031695
56,122,0.04995677610825464
105,217,0.04517480002115602
50,187,0.01167785681558161
11,120,0.047091355326794704
30,219,0.016122306779695724
14,105,0.03925454091736727
91,196,0.02328617304871951
96,215,0.048865075047605094
100,128,0.03095082495588024
201,222,0.031297008973619866
134,203,0.04794152428003287
78,91,0.02858139164519927
73,233,0.04952733265633434
97,115,0.02149296020440208
8,85,0.017283964711091396
29,70,0.036839978960129166
139,141,0.0127933176295074
0,175,0.01932995137753513
59,231,0.029539118961428548
57,105,0.031087801046031614
17,96,0.04322381958398874
43,62,0.039759788112636196
179,196,0.01767892576009015
28,235,0.03250087733165555
52,91,0.029148183579034932
57,76,0.024999681625843984
12,120,0.03329111972873796
61,167,0.04540011730125779
11,37,0.03749818054746762
37,120,0.011967760792842718
184,202,0.04519350402691328
88,168,0.030731017330925196
98,107,0.048384734795127435
117,198,0.01966876473225832
34,227,0.015485684438387015
43,228,0.029804589760959746
15,189,0.029168856200351468
80,148,0.021604164584103427
104,162,0.04691692243212682
23,77,0.048133348720188596
153,155,0.0160210529955019
39,120,0.014333466016273106
224,228,0.02501265337491637
116,229,0.03328424102103402
63,91,0.014996476823270138
49,122,0.0479081146321969
85,208,0.041740935768287905
31,73,0.03419489377589783
36,62,0.0401733797803169
203,209,0.020220126529331268
72,219,0.03409845159760957
30,229,0.022086874199135142
204,224,0.0343596418310443
52,62,0.04498942798114765
42,109,0.03946359982301081
107,165,0.04457101804794767
78,197,0.019054939509089847
192,232,0.0539988028356612
7,46,0.04298882186536831
23,233,0.04173135803943079
131,146,0.022865132508887935
98,180,0.02063666926691045
34,119,0.004005257942265679
97,102,0.04742656373344888
54,164,0.04697726859468836
90,175,0.03279214121502032
34,164,0.04135192739865038
174,189,0.04156550627494131
145,218,0.04088984888427071
124,163,0.02802121630662196
92,144,0.04478853130040891
19,69,0.027536104382197196
44,100,0.0448430293532155
37,74,0.042421690975921834
12,198,0.024377031630063994
14,76,0.04579821671756514
26,51,0.007600688915903275
103,158,0.0457250684976327
196,197,0.02411986149002558
36,141,0.03313691971797541
36,91,0.034039379286629576
25,55,0.03950570996459078
78,185,0.014983007385790057
6,11,0.01105929644944983
97,162,0.0113982874830024
57,60,0.031399480212074254
99,111,0.02237013116592516
40,78,0.04952728951785251
224,235,0.04284764478599371
107,149,0.03005576194630526
188,223,0.04182386894138197
12,26,0.03535785536351407
28,106,0.034368845712944976
182,228,0.04912295256076503
180,228,0.011304655246499186
48,230,0.019783173174924607
57,149,0.02371757518367596
75,132,0.04417379686178309
37,47,0.04356439857169914
31,44,0.04734647538771579
6,15,0.0347547174881097
21,71,0.03305823916080364
149,164,0.03355426446231105
17,214,0.04403128865837548
126,197,0.030304103150144025
13,50,0.025199461348849022
40,105,0.010300479156980697
92,201,0.03966501780532807
78,224,0.03171917637888793
38,49,0.042245720283544896
22,144,0.029674762221309204
69,133,0.047875713550155824
119,160,0.04084660929061342
18,79,0.021372662991990223
109,128,0.04633683482771641
89,100,0.026985715524591433
149,168,0.048425606016453154
86,146,0.02356811182323575
54,208,0.04994249500812592
5,195,0.043401557526660896
118,225,0.041823827202604705
46,79,0.027942465346554042
190,226,0.04280722602560498
197,204,0.03895259041571495
121,210,0.030981924170497572
12,15,0.01984378521820392
179,197,0.009196056650679244
45,68,0.01137360735438707
203,208,0.04499940257265957
40,224,0.046744569567832295
28,229,0.023374103502522475
88,199,0.023329134882143183
96,111,0.03704934580434097
132,188,0.01846079263700561
69,70,0.03190855971351889
73,122,0.03819304190567248
19,70,0.008040865350222751
7,214,0.049296726328627985
60,116,0.022199927765614608
119,164,0.04479733761359186
96,148,0.047928977458482944
98,179,0.041194036093794184
105,204,0.043014825938401335
10,21,0.048741052332710894
160,214,0.040206587884916406
10,144,0.041880973587090954
121,143,0.029936339005940272
78,180,0.04966889432725285
98,197,0.032054378715940336
6,26,0.047456499415450354
106,111,0.03403343610473509
44,205,0.017466215222423278
71,146,0.01623799233675214
93,223,0.03327426355327147
6,218,0.012621078883011623
60,165,0.040281860409996095
74,170,0.006089877808935987
139,189,0.04116350685301011
106,229,0.03581511678137962
53,127,0.04022908155757818
11,15,0.04545615942370792
62,91,0.020570868401444776
22,129,0.04732415876474563
138,198,0.043176893528910285
193,200,0.04588708180379531
125,181,0.042435102309497305
28,60,0.043437342423309294
29,36,0.04795593859196165
46,104,0.02866690978024353
104,164,0.03191399956263745
21,205,0.026714404982566935
46,149,0.01358227103740659
38,75,0.04382513446036912
104,234,0.038539005748090084
14,127,0.03864119899399822
55,74,0.035268600726335746
148,215,0.024183440801219647
104,168,0.03279314208990703
57,127,0.029714014029367866
100,133,0.03547322200571362
36,109,0.029999632669548252
50,64,0.0388389319768179
78,126,0.03941062941840515
9,56,0.02327073747381874
105,169,0.03797943262973013
205,223,0.023713299429556228
40,204,0.03280050858787204
115,162,0.013003907412936055
52,78,0.03749957105304401
21,223,0.02623633528130714
73,100,0.04739421524272526
28,219,0.026020956753590088
106,214,0.02821144398733769
106,215,0.049431201200218426
21,122,0.041354539428593635
113,211,0.0171007771782937
33,127,0.03242892135704141
112,168,0.017071715125025103
30,148,0.04801354700308945
7,104,0.04459512420777583
14,180,0.024052477414885868
66,164,0.027054112596518874
44,201,0.03738511423194534
33,68,0.02406355009269792
10,122,0.04557519805357004
49,69,0.04657237503000388
76,105,0.03695440816069856
15,26,0.015791154061591667
33,150,0.03136583878328733
72,229,0.03946357420961253
106,134,0.019086852653727154
221,234,0.013445692649590425
92,132,0.03076185458387913
186,222,0.04521866914440179
21,108,0.001994627462640998
6,39,0.03590327916459403
126,228,0.03738583674199512
37,145,0.03158231570161203
27,65,0.030628299677394753
104,191,0.04161719197902861
165,217,0.012382001675774284
132,223,0.023374132335268187
129,233,0.04641040979167061
46,60,0.027231080992455584
211,230,0.04925750378474965
47,218,0.04200758116055218
14,197,0.02685919503343458
86,188,0.023479373035206117
205,222,0.04943127275104085
120,138,0.033037738256327984
56,100,0.03080094836902463
103,121,0.026854761717748383
26,117,0.04186909766358239
18,46,0.04701439732657092
160,227,0.047440244283515336
37,117,0.03851900998092794
182,214,0.026714374342682118
31,186,0.042245714020856286
27,61,0.017736608497858346
112,191,0.025514299349241966
148,229,0.03279535448113764
18,164,0.015661995030403334
76,227,0.0420957194216027
122,186,0.02495270897768798
148,204,0.0426295945423056
11,50,0.04199810221487106
59,167,0.014574096352339007
11,47,0.0421016133037952
160,182,0.03989515447346407
120,145,0.022801714360202004
53,97,0.012533739408599354
149,219,0.04872265374047151
187,225,0.030355035207365103
91,185,0.01428255324066694
177,193,0.03186380987190948
137,143,0.03522490351370491
9,23,0.04684103654348186
70,186,0.04098892585402582
4,210,0.04517021101401053
55,200,0.03445440204419835
146,188,0.04284359531381233
88,112,0.015791145764031893
98,204,0.008478491062115925
21,93,0.04193549129157227
9,100,0.008926582033817671
97,105,0.04653164231995047
99,215,0.03772192295496729
96,172,0.038397423663034516
16,61,0.008478497041721749
165,196,0.04791242456949064
171,230,0.0022374312727874933
144,207,0.013008360630002687
45,53,0.02359607454530293
162,191,0.044805813567182384
93,188,0.025480396818787592
40,179,0.04579549221849231
30,150,0.02831033506702811
17,160,0.029192541094892912
32,74,0.00946448596525702
58,212,0.032966726046604965
117,161,0.042079138253341454
80,214,0.043895383339749634
6,198,0.04199811117535607
57,68,0.037608540220986336
17,99,0.0411443660121922
92,93,0.01748267363715324
12,47,0.022320605720902654
26,161,0.013055478160736832
33,45,0.020420673825650874
219,229,0.0060673039442175995
1,151,0.007065450957126439
28,80,0.029681606329858733
30,204,0.02684416496950538
26,174,0.03310308858447442
7,219,0.04925742574656206
62,197,0.03402809624476112
129,166,0.013440059038468078
60,169,0.04860054686918659
112,164,0.037607500178514976
72,197,0.03617343884973476
104,221,0.02907834254800277
111,148,0.015624413659782893
33,40,0.0418238281895507
40,127,0.009496177839813607
163,177,0.03131829595108178
116,149,0.018873554334261026
169,234,0.013585279189055515
201,205,0.026586515679835877
89,141,0.01405361644337644
9,128,0.03756198765908029
68,234,0.01141292278717731
76,214,0.036845883916561725
69,77,0.011400859810104141
86,131,0.036435245177828805
122,233,0.04607110142652321
120,189,0.044433864329736825
196,220,0.007621707294091151
71,138,0.028843806573647244
125,137,0.04224302176459014
79,214,0.04623382798056892
32,218,0.011185074590064636
214,229,0.008049352163701942
106,119,0.03804995166267829
62,63,0.034359654609766595
