source,target,DISTANCE
40,80,0.03695364768153308
39,43,0.03901095259826223
0,32,0.04855575000762243
19,89,0.005374000304393959
52,55,0.025051916182973054
39,67,0.023282962508840942
23,25,0.02788059881345066
48,52,0.045057549037978886
8,86,0.04093756592697773
20,35,0.04906328106776013
23,37,0.03779932705188793
40,41,0.04524525454713796
38,42,0.04660796988071335
56,68,0.02866896190380826
0,13,0.024147585930314866
12,56,0.03625380360553343
61,68,0.022860712938570484
57,92,0.05345877104213691
63,78,0.013896775712339347
40,54,0.024999142680895568
38,77,0.019843355187279407
29,74,0.04315854547214195
67,78,0.04671751390700286
45,53,0.041245347395634076
23,91,0.029797092318880062
59,65,0.00411268562637859
15,61,0.024297979328202098
4,41,0.04349585016841429
12,70,0.047432706270087784
5,14,0.010777424093447853
17,32,0.00726305480072002
42,77,0.04605735327144601
57,63,0.019269554884407864
12,15,0.025211125842455384
29,56,0.03323192263905371
58,59,0.040633082340261625
52,73,0.018635215841486138
18,34,0.020899330697992942
68,82,0.049123362755252434
0,4,0.03260053641053253
43,74,0.018003116447751412
29,43,0.044308223502347706
49,83,0.03011176256054006
3,46,0.062369225080457745
11,73,0.034418648452169597
43,90,0.048058768028057954
31,63,0.034160379562623196
11,26,0.03341588250306459
56,90,0.027920045711103642
69,85,0.02385365181832268
31,78,0.021248444930839237
23,62,0.005373123515283609
41,42,0.01710296969851621
42,58,0.028474960735076115
14,87,0.015052193331967658
9,49,0.006400680381706833
0,66,0.042974936429618305
0,41,0.028396856576825235
0,42,0.04135351912627284
28,83,0.03632348974811322
50,82,0.0455893285606279
23,76,0.025098485023393808
12,68,0.011679376044900337
17,42,0.04486924987963324
17,59,0.021401236738611173
13,64,0.014999492486408588
1,54,0.041798631411031135
66,80,0.01728356432977896
39,90,0.03626745595824221
37,91,0.04718167024852759
18,25,0.00446318932758015
35,49,0.03404148624680335
13,45,0.04034296435727374
25,44,0.047339561739491345
32,42,0.04998833452422042
8,62,0.047683488351318845
74,85,0.0358534085469703
18,44,0.04310658889429397
45,64,0.031493004838519266
30,55,0.034120142900752964
69,90,0.046456093668323255
85,90,0.0329051537789956
0,80,0.030391571116757138
24,66,0.038254510302888296
19,45,0.04242066141183806
19,84,0.01166342542828275
31,57,0.01664359337787003
40,77,0.030028521146806753
44,70,0.04406782801663361
24,64,0.044303750853033584
56,85,0.04329387716291884
32,59,0.023223912664840033
63,67,0.03739318113916976
0,17,0.049314808076942274
30,73,0.03312962411689588
12,61,0.026218767899320896
11,55,0.03924792459044543
11,52,0.016956601894751497
29,50,0.04974826821295702
57,78,0.005373125701954175
41,77,0.04640615902243127
37,76,0.01473959367948729
32,58,0.04034295505250025
38,54,0.01579082770108782
34,44,0.0263452807552624
40,47,0.041967364339097826
4,64,0.0405011476765764
25,91,0.04688327843161
18,23,0.02866896338229914
28,81,0.0430139315304653
41,66,0.04889493610040249
15,50,0.03625380423424863
14,70,0.04801252302241802
21,60,0.013894864602080371
43,85,0.041161076413338014
25,34,0.024178624830704515
8,91,0.028210910263011025
10,52,0.02223136509057782
56,82,0.04520922182830738
84,89,0.013581964433004304
55,73,0.026241798140331195
76,91,0.03315442007568818
4,40,0.048382073993600345
75,83,0.023132908751015972
12,50,0.015624115143299741
9,75,0.03815233556121449
19,53,0.026870000195293533
30,52,0.04804369748879305
38,47,0.034374445730482164
3,11,0.04807014987751613
15,68,0.03222271750068174
1,51,0.059859658649125215
37,45,0.049076826069453655
1,38,0.039808739605986854
7,72,0.04093845587228358
18,62,0.030055505242029126
37,64,0.042418584063800516
62,76,0.025808347978391964
4,13,0.036296810759041565
4,80,0.01419864262877044
2,39,0.04637178367614096
22,81,0.04644784669447054
4,24,0.039124848441564414
24,37,0.03291066040035791
38,66,0.04932261267588513
13,66,0.04736203237574565
43,69,0.023274382133313065
17,65,0.020025810728969185
20,75,0.014333114917828002
26,52,0.03577483480024878
36,71,0.015485375447749033
42,54,0.04933530503212365
40,66,0.04262875633632217
28,49,0.04941070548823944
42,80,0.04856120817190921
81,86,0.0471244156671411
38,41,0.039598214506981935
26,48,0.015602050335468062
50,61,0.024763387760410576
41,58,0.04406829491260486
17,58,0.033154406900464437
41,80,0.03161288355005359
10,73,0.030894627979325136
9,83,0.024358917847957354
11,48,0.03660635380372084
27,35,0.033994010531246836
5,87,0.005832919595350483
69,74,0.012089307707922518
45,89,0.04079615477441453
44,87,0.02966733484367185
35,75,0.03517338183608697
20,83,0.0310142729884125
33,58,0.05766063648901245
38,80,0.03992679570116262
25,62,0.028477285708556198
47,77,0.017951258970685606
24,76,0.04640944579041235
26,55,0.03564954062034069
1,77,0.04758596190946317
23,34,0.048061949223662685
41,54,0.04768345046053258
1,40,0.033553475147291026
10,55,0.0471034289744618
29,90,0.022801617114689088
54,77,0.006007740040313458
50,68,0.004240144096953072
14,44,0.02935044769393345
15,70,0.03791011805286888
22,28,0.02191489967655306
31,88,0.03679270637601307
9,28,0.047625568821629265
47,54,0.01893123083280757
6,16,0.03770140142727047
35,83,0.04122358388768308
58,65,0.03659950504132737
16,79,0.04151945065177556
53,84,0.030916085429390058
62,91,0.024735617334739557
56,61,0.04915367501093475
1,47,0.04644779466608144
38,40,0.01119379843575523
0,64,0.03837916116156741
4,66,0.011304381488761684
37,62,0.0395746767763837
9,35,0.030974402300572045
13,80,0.04306415867208469
29,69,0.03185572311898492
53,89,0.02149599989089958
10,11,0.018003141117302626
67,90,0.033921152139937766
29,85,0.011015587191187842
5,44,0.02543115952118298
49,75,0.04451949375146876
50,56,0.025211126955964978
32,65,0.023109686476912764
5,34,0.049233851230676105
