NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
212,119000,0.0912162162162162,0.037037037037037,0.0833333333333333,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3319465583433389,0.1763074935348887,0.6490742001980174,-0.39438516519973,39.4598644066225,0.1147540983606557,56
219,182000,0.0934684684684684,0.037037037037037,0.1666666666666666,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.4444444444444444,0,0,1,0.3737490146964057,0.2427445157096475,0.6888732770840511,-0.398438065484541,39.4608831109127,0.0983606557377049,56
220,126000,0.1058558558558558,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.5555555555555556,0,0,1,0.4131134000652492,0.1407878587261767,0.7384325602343706,-0.399364436196677,39.4581651558184,0.0889929742388758,56
221,108000,0.0765765765765765,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.3489921484998615,0.2494406869877266,0.6632648169001522,-0.396611592683751,39.4609322995797,0.1053864168618267,56
5241,121000,0.0799549549549549,0.0493827160493827,0.0833333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.2121212121212121,0.5555555555555556,0,0,1,0.340193747471297,0.2413218163096917,0.6485888677069668,-0.396929833614451,39.4623718329155,0.1030444964871194,56
5304,58000,0.0304054054054054,0.037037037037037,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.2424242424242424,0.3333333333333333,0,0,1,0.3313402638199353,0.1663967792484778,0.6489375500208769,-0.394159642365765,39.4596791735685,0.1288056206088993,56
5319,211000,0.0777027027027027,0.0246913580246913,0.0833333333333333,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0.5833333333333334,0.1818181818181818,0.5555555555555556,0,0,1,0.3314275693691268,0.0911202433122224,0.652034815369263,-0.392553238004053,39.4581927221698,0.0468384074941451,56
5349,59000,0.0304054054054054,0.037037037037037,0.0833333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0833333333333333,0.2727272727272727,0.3333333333333333,0,1,0,0.3329298758839084,0.1394442050215261,0.6520560140901868,-0.393682498641891,39.4590738912005,0.1381733021077283,56
5371,94000,0.0653153153153153,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.2727272727272727,0.3333333333333333,0,0,1,0.3268721632884706,0.1644782444549363,0.6439808901893637,-0.393899812008572,39.4597904623298,0.1288056206088993,56
5413,90000,0.0653153153153153,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.2727272727272727,0.3333333333333333,0,0,1,0.3335995486860125,0.1525761215757463,0.6522114980742828,-0.393987286339991,39.4593149555543,0.1288056206088993,56
5509,138000,0.0855855855855855,0.037037037037037,0.1666666666666666,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3796307616071316,0.2456689629147059,0.6947103829013662,-0.398912490371874,39.4609387740776,0.0889929742388758,56
5519,146000,0.0878378378378378,0.037037037037037,0.1666666666666666,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3750937110102632,0.254966611870528,0.6890998912190466,-0.398740530760935,39.4611871728692,0.0889929742388758,56
5532,136000,0.0855855855855855,0.037037037037037,0.0833333333333333,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3765561305759238,0.251597384126696,0.6909442900921069,-0.398790332790455,39.4610981991466,0.0889929742388758,56
5558,109000,0.1024774774774774,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25,0.2121212121212121,0.3333333333333333,0,0,1,0.3998793413483624,0.2196732496837438,0.7184559166874186,-0.399883245179352,39.4601497005051,0.0889929742388758,56
5572,91000,0.0968468468468468,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,0.2121212121212121,0.2222222222222222,0,1,0,0.4190903624014831,0.1966392253989081,0.7411603940223535,-0.40073919816019,39.4593220156481,0.0936768149882903,56
5575,142000,0.115990990990991,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.4444444444444444,0,0,1,0.3695972595535627,0.2624510439665735,0.6826761940122904,-0.398465735742954,39.4613882252959,0.1053864168618267,56
5582,170000,0.0934684684684684,0.037037037037037,0.1666666666666666,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0.1666666666666666,0.1818181818181818,0.5555555555555556,0,0,1,0.3603063997149646,0.101908001779035,0.6848055373447535,-0.39373586265987,39.4570210732075,0.0281030444964871,56
5583,107000,0.0934684684684684,0.0493827160493827,0.1666666666666666,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.25,0.2121212121212121,0.4444444444444444,0,1,0,0.439578169174674,0.1308358622793087,0.7682474528578263,-0.400788000557534,39.4573862052509,0.0889929742388758,56
5584,106000,0.0912162162162162,0.037037037037037,0.0833333333333333,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.4444444444444444,0,0,1,0.3341255928710707,0.1674233256788428,0.6520493478048797,-0.394313620819061,39.4596015463836,0.1053864168618267,56
5585,129000,0.1024774774774774,0.0493827160493827,0.1666666666666666,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.4345894176714117,0.1273312660521638,0.762843618993526,-0.40044858211196,39.4574506847435,0.0913348946135831,56
5587,95000,0.1081081081081081,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3719170618589523,0.2199779608990114,0.6890964573442293,-0.397878920415707,39.4602940274865,0.0960187353629976,56
5588,114000,0.1092342342342342,0.0493827160493827,0.1666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.5555555555555556,0,0,1,0.4281471559629914,0.1302211309920158,0.7555127868302767,-0.400126690131071,39.4576687056794,0.0889929742388758,56
5590,148000,0.0912162162162162,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.5555555555555556,0,0,1,0.4352432760465746,0.141900139212115,0.7627385852240436,-0.400751377383487,39.4577457400695,0.0374707259953161,56
5591,124000,0.1081081081081081,0.0493827160493827,0.1666666666666666,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3565847339276531,0.2227064388371083,0.67346152841874,-0.396660655353202,39.4602397181292,0.081967213114754,56
5592,162000,0.1092342342342342,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.416675285629464,0.0810561093215862,0.745647586932943,-0.398325238154368,39.4567365179994,0.1007025761124121,56
5593,184000,0.0968468468468468,0.0493827160493827,0.1666666666666666,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.25,0.2121212121212121,0.5555555555555556,0,0,1,0.3381663203507058,0.0425747179624772,0.6604728803465326,-0.391666658245172,39.4570377151338,0.0444964871194379,56
5594,164000,0.125,0.0493827160493827,0.1666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5833333333333334,0.2121212121212121,0.5555555555555556,0,0,1,0.3510998770231277,0.2486687446102257,0.6654155859613984,-0.39677416369414,39.4609359411546,0.0843091334894613,56
5596,182000,0.125,0.0493827160493827,0.1666666666666666,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.5833333333333334,0.2121212121212121,0.5555555555555556,0,0,1,0.3530069447114635,0.2461353245009652,0.6675601400473431,-0.396880686858387,39.4608842741164,0.0843091334894613,56
5598,136000,0.1114864864864864,0.0493827160493827,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.3333333333333333,0,0,1,0.4035306325528031,0.2124693662794726,0.7229744519891003,-0.400007409277534,39.459936266052,0.0608899297423887,56
5600,123000,0.0968468468468468,0.037037037037037,0.1666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3502204159419849,0.1504358085798527,0.6713644351603003,-0.394641866082905,39.4585909067368,0.1100702576112412,56
5601,186000,0.1193693693693693,0.0493827160493827,0.1666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.1818181818181818,0.6666666666666666,0,0,1,0.3390599054701017,0.1916948974265013,0.6562770350849876,-0.395021811728248,39.4599327312696,0.0655737704918032,56
5602,154000,0.09009009009009,0.0246913580246913,0.1666666666666666,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.5833333333333334,0.2727272727272727,0.5555555555555556,0,0,1,0.4389305512452174,0.0420164966862219,0.7715977514535138,-0.398996173544764,39.4555713762611,0.0023419203747072,56
5603,74000,0.0686936936936936,0.037037037037037,0.0833333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.4444444444444444,0,1,0,0.3697752652567359,0.2357295871448085,0.6854507465835615,-0.398014785726527,39.4607024671437,0.1030444964871194,56
5604,95000,0.0912162162162162,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.4444444444444444,0,0,1,0.3442474273221724,0.1536660833703679,0.664329916077876,-0.394478487329691,39.4589205710766,0.1100702576112412,56
5605,101000,0.0934684684684684,0.0493827160493827,0.1666666666666666,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.25,0.2121212121212121,0.4444444444444444,0,1,0,0.4383071416175354,0.1151445011235736,0.7676707223428798,-0.400427148546271,39.4570898514717,0.0889929742388758,56
5607,126000,0.1024774774774774,0.0493827160493827,0.1666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.4356677164141175,0.1339229414442503,0.7636781848509705,-0.400630348725015,39.4575628563378,0.0444964871194379,56
5608,96000,0.1047297297297297,0.0493827160493827,0.1666666666666666,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4166666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.422299659618051,0.1473756545334013,0.7480392582162554,-0.400085037001046,39.458163260393,0.0772833723653395,56
5610,128000,0.1024774774774774,0.037037037037037,0.1666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.4444761822376876,0.1677030071927045,0.7715681787341079,-0.401705104558486,39.4580373311689,0.0913348946135831,56
5611,126000,0.1069819819819819,0.0493827160493827,0.1666666666666666,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4166666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.4312644195391774,0.1080041351478711,0.7601782165522398,-0.399891339099934,39.4571229099357,0.0843091334894613,56
5613,134000,0.0653153153153153,0.0246913580246913,0.0833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.2727272727272727,0.5555555555555556,0,0,1,0.4333954835094176,0.0237106104022789,0.7661756216719556,-0.398182498102525,39.4552648808974,0.081967213114754,56
5614,112000,0.0799549549549549,0.0493827160493827,0.0833333333333333,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.2121212121212121,0.5555555555555556,0,0,1,0.3497355671010791,0.246611430732078,0.6590632240989454,-0.397517501485336,39.4621958084946,0.1077283372365339,56
5615,89000,0.0743243243243243,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5833333333333334,0.2121212121212121,0.4444444444444444,0,0,1,0.3922133823549256,0.177065994792037,0.7136719010463278,-0.398582389311144,39.4591926794491,0.0843091334894613,56
5616,130000,0.0574324324324324,0.037037037037037,0.0833333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3745951238304161,0.1346710147478077,0.6998001851101485,-0.395329528329213,39.4572910297237,0.1124121779859484,56
5617,123000,0.0889639639639639,0.0493827160493827,0.1666666666666666,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0.4166666666666666,0.2121212121212121,0.4444444444444444,0,1,0,0.3655689315625957,0.1967464358425758,0.6848165762762422,-0.396824494419644,39.45958574282,0.0936768149882903,56
5618,188000,0.0968468468468468,0.0493827160493827,0.1666666666666666,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.25,0.1818181818181818,0.5555555555555556,0,0,1,0.3348951239081544,0.0450298266469239,0.6567507499203897,-0.391613152626168,39.4572256998413,0.0585480093676815,56
5619,205000,0.1351351351351351,0.0493827160493827,0.1666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.4305030411875961,0.0525070958124736,0.7618876068876607,-0.398691139400293,39.4559609386524,0.1007025761124121,56
5620,188000,0.0968468468468468,0.0493827160493827,0.1666666666666666,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.25,0.2424242424242424,0.4444444444444444,0,0,1,0.3620159400946429,0.0863001874777344,0.6871481241188611,-0.393277259219969,39.4565423286738,0.0538641686182669,56
5621,120000,0.1081081081081081,0.0493827160493827,0.1666666666666666,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.4217857655139621,0.139370275264791,0.7479646028333298,-0.399905280470606,39.4579970798455,0.0889929742388758,56
5632,174000,0.1081081081081081,0.0493827160493827,0.1666666666666666,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.3333333333333333,0,0,1,0.3334882820601604,0.0078451660175632,0.6552354561991722,-0.390623462188738,39.4566539450479,0.0749414519906323,56
10454,137000,0.1182432432432432,0.037037037037037,0.1666666666666666,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.6666666666666666,0,0,1,0.3311481996076006,0.1880090744566629,0.6474664011193935,-0.394572494854061,39.4601388713866,0.0772833723653395,56
10463,172000,0.1002252252252252,0.037037037037037,0.1666666666666666,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.3294380372984117,0.1612572964913143,0.6470531778577128,-0.393963582260297,39.4596387420943,0.0866510538641686,56
10606,99000,0.063063063063063,0.037037037037037,0.0833333333333333,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.25,0.2121212121212121,0.4444444444444444,0,0,1,0.3276471966023127,0.1604071096237167,0.6450715435433613,-0.393857394946285,39.4596814051566,0.0866510538641686,56
10610,142000,0.063063063063063,0.037037037037037,0.1666666666666666,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1818181818181818,0.6666666666666666,0,0,1,0.3363081103793661,0.2003627797048155,0.6525648076951226,-0.395057515553344,39.4602218142783,0.1124121779859484,56
10614,171000,0.1024774774774774,0.037037037037037,0.1666666666666666,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.3328048097178032,0.168126861935723,0.6505080710349593,-0.394264821934964,39.4596635141387,0.0866510538641686,56
10623,139000,0.0743243243243243,0.0246913580246913,0.0833333333333333,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,0.1818181818181818,0.3333333333333333,0,0,1,0.3310310675013784,0.1418598920236697,0.6497967322248718,-0.393643295906117,39.4591901269047,0.1358313817330211,56
10625,117000,0.0743243243243243,0.037037037037037,0.0833333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2727272727272727,0.4444444444444444,0,0,1,0.3307742478633503,0.2104563396226618,0.6455513336116309,-0.394972397440638,39.4606343128375,0.1241217798594847,56
