NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
119,165000,0.0743243243243243,0.037037037037037,0.0833333333333333,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.1818181818181818,0.5555555555555556,0,0,1,0.255122172938667,0.1332088678315461,0.4543372376897645,-0.39200416138542,39.4750719461722,0.1592505854800937,61
120,241000,0.0743243243243243,0.0246913580246913,0.1666666666666666,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.1515151515151515,0.4444444444444444,0,0,1,0.2531960869404387,0.1184300409038965,0.4475109872541182,-0.391678796204528,39.4753799521636,0.0281030444964871,61
121,228000,0.0945945945945945,0.0246913580246913,0.1666666666666666,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.6666666666666666,0,0,1,0.2277006444490118,0.1985881682217196,0.448636149968926,-0.391006281407755,39.4731576963359,0.0936768149882903,61
1463,199000,0.0934684684684684,0.037037037037037,0.1666666666666666,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5833333333333334,0.2121212121212121,0.6666666666666666,0,1,0,0.1991352952464068,0.1503566854241174,0.390727136145109,-0.388087219360701,39.4747497453838,0.1217798594847775,61
1477,251000,0.1475225225225225,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.2424242424242424,0.6666666666666666,0,1,0,0.1740422837410876,0.1242601522020442,0.3870638465804106,-0.387226622370291,39.4732079107864,0.1592505854800937,61
1484,382000,0.143018018018018,0.0617283950617283,0.25,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.9166666666666666,0.2424242424242424,0.6666666666666666,0,1,0,0.2219283956266128,0.099904192210426,0.4000370313305601,-0.388975630887365,39.4758597758752,0.1030444964871194,61
1492,167000,0.1677927927927928,0.074074074074074,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.1515151515151515,0.3333333333333333,0,0,1,0.1703578948435042,0.1151155397312186,0.3861664495169,-0.387071436835521,39.4730062278071,0.2084309133489461,61
1499,251000,0.1317567567567567,0.037037037037037,0.1666666666666666,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,0.2424242424242424,0.6666666666666666,0,1,0,0.2030482983861183,0.1395721607850408,0.3907813362929017,-0.388181644581676,39.4750221318982,0.1030444964871194,61
1639,191000,0.1373873873873873,0.0493827160493827,0.1666666666666666,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.2727272727272727,0.6666666666666666,0,1,0,0.2103741694939245,0.1634637505974575,0.4701133042057592,-0.390519604477215,39.4696963927359,0.1217798594847775,61
1640,150000,0.099099099099099,0.0617283950617283,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1515151515151515,0.2222222222222222,0,0,1,0.2063542652421431,0.1468356867985787,0.40132769506307,-0.388695211086437,39.4746553033903,0.1779859484777517,61
1641,343000,0.2488738738738738,0.0987654320987654,0.1666666666666666,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.3333333333333333,0,1,0,0.2446048875836939,0.086233566936857,0.4266988954067435,-0.390596968494137,39.4760223171575,0.1428571428571428,61
1642,131000,0.1002252252252252,0.0493827160493827,0.0833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.2121212121212121,0.3333333333333333,0,0,1,0.2136945443041728,0.1732467671906555,0.4237124643145099,-0.389738654804916,39.4737958823341,0.1826697892271662,61
1643,195000,0.1193693693693693,0.0617283950617283,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666666,0.1818181818181818,0.4444444444444444,0,0,1,0.174201843169682,0.0902539719275037,0.4157663296485278,-0.387974008558395,39.4712517825104,0.1826697892271662,61
1644,226000,0.1216216216216216,0.0493827160493827,0.1666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.5555555555555556,0,1,0,0.2781263179622581,0.1536202584300027,0.4802046020707466,-0.393580040311785,39.4752063989983,0.0983606557377049,61
1645,173000,0.0799549549549549,0.0246913580246913,0.0833333333333333,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2424242424242424,0.4444444444444444,0,0,1,0.1980130346131244,0.1371599826433221,0.4374572897503495,-0.389510573220503,39.471502520607,0.1241217798594847,61
1646,213000,0.0596846846846846,0.037037037037037,0.1666666666666666,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,0.1818181818181818,0.2222222222222222,0,0,1,0.1910041273020301,0.1344485980957167,0.4165182136804704,-0.388728561300238,39.4725209647506,0.0281030444964871,61
1647,315000,0.1328828828828828,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.1623561953689855,0.0765324864671086,0.3963327085810147,-0.387036299204236,39.4717712308513,0.1709601873536299,61
