NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
133,70000,0.0371621621621621,0.0246913580246913,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.4444444444444444,0,0,1,0.4071266953168745,0.2250940625653521,0.4434775307575941,-0.389333732997453,39.4880387113327,0.1007025761124121,48
2533,136000,0.0574324324324324,0.0246913580246913,0.0833333333333333,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.4999999999999999,0.1515151515151515,0.3333333333333333,0,0,1,0.3941790822871368,0.1621707859878066,0.450960712969963,-0.390557179598392,39.4867238819635,0.1311475409836065,48
2534,48000,0.0405405405405405,0.037037037037037,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1818181818181818,0.2222222222222222,0,0,1,0.3948873556550822,0.1984701903351809,0.4389450961102349,-0.389514388420542,39.4872499961697,0.0351288056206089,48
2535,112000,0.1306306306306306,0.037037037037037,0.1666666666666666,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3333333333333333,0.2121212121212121,0.2222222222222222,0,0,1,0.3983265048242689,0.1180922997520659,0.471250960511198,-0.392077235949057,39.4861814442485,0.0960187353629976,48
2536,78000,0.0833333333333333,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666666,0.2727272727272727,0.4444444444444444,0,0,1,0.4126937531997717,0.1888517737011114,0.4633873658590124,-0.390810898220042,39.487711538164,0.1288056206088993,48
2537,163000,0.1193693693693693,0.0246913580246913,0.1666666666666666,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.2424242424242424,0.1111111111111111,0,0,1,0.3835499694806952,0.1541385388048869,0.4424596039504047,-0.3902736701596,39.4862220311326,0.0983606557377049,48
2538,96000,0.0788288288288288,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.1515151515151515,0.3333333333333333,0,0,1,0.3918556183454371,0.1488789826661226,0.4530456246454385,-0.390823176777526,39.4864505823522,0.1358313817330211,48
2539,98000,0.0574324324324324,0.0246913580246913,0.0833333333333333,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.1818181818181818,0.2222222222222222,0,0,1,0.3845323422223789,0.1541109736510004,0.4434696324947269,-0.39031878886943,39.4862590796335,0.1241217798594847,48
2541,58000,0.0405405405405405,0.037037037037037,0.0833333333333333,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.1818181818181818,0.2222222222222222,0,1,0,0.3874087296389342,0.2129873749450871,0.425740369308474,-0.38872749720924,39.4871512362843,0.1405152224824356,48
2542,54000,0.0619369369369369,0.0493827160493827,0.0833333333333333,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.25,0.1515151515151515,0.1111111111111111,0,0,1,0.3843924198974198,0.1757521872488827,0.4357705076723302,-0.389691671608083,39.4865512927998,0.117096018735363,48
