NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
132,180000,0.1081081081081081,0.037037037037037,0.1666666666666666,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.2424242424242424,0.6666666666666666,0,0,1,0.3160855157459483,0.2768165704113719,0.3440637432954406,-0.384954013464814,39.4845349053916,0.1077283372365339,49
2497,61000,0.054054054054054,0.0246913580246913,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666666,0.1212121212121212,0.2222222222222222,0,0,1,0.3302752294404242,0.2112771227768503,0.3794964690135232,-0.387152479556749,39.4845032810462,0.117096018735363,49
2498,101000,0.0709459459459459,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1666666666666666,0.1515151515151515,0.2222222222222222,0,0,1,0.3235092166193932,0.2524199552877665,0.3585636971371944,-0.385798274378264,39.4846529988046,0.1615925058548009,49
2499,98000,0.0788288288288288,0.0246913580246913,0.0833333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.2727272727272727,0.4444444444444444,0,0,1,0.3269624707264624,0.2372854094891186,0.3668560725599313,-0.386309718253154,39.484655495018,0.1217798594847775,49
2500,141000,0.0619369369369369,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4166666666666666,0.1818181818181818,0.5555555555555556,0,0,1,0.3500050080389963,0.2440649803201139,0.3800043326215116,-0.386531371537578,39.4858766674813,0.063231850117096,49
2501,56000,0.036036036036036,0.037037037037037,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1515151515151515,0.2222222222222222,0,0,1,0.3183326042169746,0.1841225329277823,0.3861724311359052,-0.387948295540601,39.4834311083973,0.1100702576112412,49
2502,83000,0.0495495495495495,0.037037037037037,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.1515151515151515,0.3333333333333333,0,0,1,0.2932392061021135,0.2703998414001453,0.3262834425094058,-0.384307472848344,39.4834843424388,0.1405152224824356,49
2503,99000,0.0743243243243243,0.037037037037037,0.0833333333333333,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.1666666666666666,0.2121212121212121,0.3333333333333333,0,0,1,0.3229242202792032,0.2099817493449789,0.3762886855364739,-0.387121520746447,39.4840881803473,0.1569086651053864,49
2504,192000,0.0923423423423423,0.037037037037037,0.1666666666666666,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.25,0.2121212121212121,0.1111111111111111,0,0,1,0.3057964988163597,0.2725545504162762,0.3401235196075491,-0.384963987912841,39.4839585671759,0.0562060889929742,49
2505,66000,0.0495495495495495,0.037037037037037,0.0833333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.1515151515151515,0.2222222222222222,0,0,1,0.3178355626662694,0.2271699789505359,0.3664674713750716,-0.386542070702339,39.4840391142884,0.1100702576112412,49
2507,113000,0.0585585585585585,0.037037037037037,0.0833333333333333,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.1515151515151515,0.1111111111111111,0,1,0,0.2731142996910865,0.2664391180708005,0.3071528444625533,-0.383443430897667,39.4826540983978,0.1545667447306791,49
