NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
297,222000,0.0979729729729729,0.037037037037037,0.1666666666666666,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0.1666666666666666,0.2424242424242424,0.6666666666666666,0,0,1,0.5154551833435425,0.2777740584211075,0.2789208694173713,-0.345170628951886,39.4597776037833,0.0327868852459016,87
298,397000,0.125,0.037037037037037,0.1666666666666666,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.303030303030303,0.6666666666666666,0,0,1,0.5658172736309374,0.405338290560476,0.362826492686801,-0.344280327698117,39.4553790014627,0.0327868852459016,87
299,396000,0.1328828828828828,0.0493827160493827,0.1666666666666666,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0.4166666666666666,0.3939393939393939,0.6666666666666666,0,0,1,0.4740148588032656,0.3845877221500904,0.3219863566831203,-0.34876443232155,39.4587875999794,0.0421545667447306,87
300,578000,0.1486486486486486,0.0493827160493827,0.25,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1.0,0.3333333333333333,0.6666666666666666,0,0,1,0.519818498794667,0.3416694492782557,0.3188297011230412,-0.345863675224332,39.4580547411426,0.0421545667447306,87
301,373000,0.1295045045045045,0.037037037037037,0.1666666666666666,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.9166666666666666,0.3636363636363636,0.2222222222222222,0,0,1,0.5401835748081619,0.3003220166121894,0.3015195455874856,-0.344165325227053,39.4584033197272,0.0421545667447306,87
3223,141000,0.0686936936936936,0.0246913580246913,0.0833333333333333,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.2727272727272727,0.4444444444444444,0,0,1,0.3049204681460726,0.2953257242007857,0.250674660015817,-0.357543635199433,39.4647982079886,0.1241217798594847,87
3229,130000,0.0799549549549549,0.0246913580246913,0.1666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2727272727272727,0.4444444444444444,0,1,0,0.3036740627299986,0.2922097956098681,0.2624498490788027,-0.357852340395437,39.4643187528324,0.1241217798594847,87
3237,149000,0.0822072072072072,0.0246913580246913,0.0833333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666666,0.2727272727272727,0.4444444444444444,0,0,1,0.3041589761157601,0.2741004715484662,0.2382679683121106,-0.357371891726578,39.465343838189,0.1241217798594847,87
3258,164000,0.0799549549549549,0.0493827160493827,0.1666666666666666,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.2727272727272727,0.4444444444444444,0,0,1,0.3057375425791132,0.2974632586031957,0.2516479306849384,-0.357510841641908,39.464743409664,0.1194379391100702,87
3281,135000,0.0822072072072072,0.0246913580246913,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.2727272727272727,0.4444444444444444,0,0,1,0.3085714907128235,0.2870344355036787,0.2442450028651926,-0.357198355607587,39.465015575993,0.1124121779859484,87
7931,97000,0.054054054054054,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.2424242424242424,0.4444444444444444,0,0,1,0.3129298889642603,0.2646382551789653,0.2317242260651681,-0.356715453644477,39.4654910672942,0.1405152224824356,87
9511,542000,0.1914414414414414,0.0493827160493827,0.1666666666666666,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.8333333333333334,0.1818181818181818,0.5555555555555556,0,0,1,0.4839295524012217,0.3027128952493946,0.2758723739624446,-0.347025370934172,39.4605136332704,0.0257611241217798,87
9551,202000,0.0968468468468468,0.037037037037037,0.1666666666666666,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.4166666666666666,0.1818181818181818,0.4444444444444444,0,0,1,0.4994535816773223,0.289690658115901,0.2782704624946296,-0.346121731220411,39.4601326509576,0.0374707259953161,87
9630,129000,0.09009009009009,0.0493827160493827,0.1666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.2424242424242424,0.5555555555555556,0,0,1,0.390671091187789,0.2975886808910937,0.2621454822839694,-0.352458351784043,39.4628176525597,0.0983606557377049,87
9659,256000,0.0979729729729729,0.0246913580246913,0.1666666666666666,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0.8333333333333334,0.3636363636363636,0.6666666666666666,0,0,1,0.5408983706392628,0.3541409651110063,0.3324531740276202,-0.34491093758854,39.4571321022762,0.0351288056206089,87
9660,102000,0.0855855855855855,0.037037037037037,0.0833333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0833333333333333,0.0909090909090909,0.2222222222222222,0,1,0,0.3241178587179583,0.263086286605297,0.2365565178546211,-0.356090735443203,39.4651074965796,0.2763466042154566,87
9661,169000,0.072072072072072,0.037037037037037,0.0833333333333333,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.2727272727272727,0.3333333333333333,0,0,1,0.3691289613824267,0.3170779161907765,0.2746793490147006,-0.354068669915486,39.4626471247737,0.1194379391100702,87
9662,383000,0.1193693693693693,0.037037037037037,0.1666666666666666,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.6666666666666666,0.3636363636363636,0.6666666666666666,0,0,1,0.5518162900149447,0.3496180662773521,0.3310814064549,-0.344220432739995,39.4569541674574,0.0327868852459016,87
9663,133000,0.0855855855855855,0.037037037037037,0.1666666666666666,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1666666666666666,0.2727272727272727,0.4444444444444444,0,0,1,0.4518536272778423,0.323194788377254,0.2822697781593189,-0.349127424051324,39.4608588889424,0.0772833723653395,87
9664,166000,0.072072072072072,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2424242424242424,0.3333333333333333,0,0,1,0.3689695303283635,0.3070915202763119,0.2689967224531298,-0.353954951662622,39.4628877725714,0.1194379391100702,87
9665,1010000,0.1756756756756756,0.037037037037037,0.25,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1.0,0.303030303030303,0.6666666666666666,0,0,1,0.5296023551912774,0.3196673690803969,0.3095420192130711,-0.345019110184838,39.4582606695697,0.0351288056206089,87
9666,171000,0.072072072072072,0.037037037037037,0.0833333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2424242424242424,0.3333333333333333,0,0,1,0.3804926467785333,0.323114888366464,0.2777555924140759,-0.35342999156802,39.4623262836046,0.1194379391100702,87
9667,249000,0.0968468468468468,0.0246913580246913,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.3636363636363636,0.6666666666666666,0,0,1,0.5512727192506427,0.3897778728748015,0.3539255088918482,-0.344881990813234,39.4560593973578,0.0351288056206089,87
9668,376000,0.1081081081081081,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0,1,0.4322565355270565,0.3794490330713646,0.3091811442793234,-0.350980177822342,39.4601173716967,0.0281030444964871,87
