NODEID,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,HASPARKINGSPACE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,CADMAXBUILDINGFLOOR,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE,ANTIQUITY,NEIGHBOURID
122,421000,0.161036036036036,0.0493827160493827,0.1666666666666666,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5833333333333334,0.2424242424242424,0.6666666666666666,0,0,1,0.109311311320765,0.049971241970315,0.3953986303343652,-0.383101592533078,39.4672773864008,0.1545667447306791,82
123,279000,0.1002252252252252,0.0493827160493827,0.1666666666666666,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666666,0.1515151515151515,0.4444444444444444,0,0,1,0.1645166430731955,0.1288645053785126,0.4551573322065461,-0.386411391804154,39.4661086526403,0.0515222482435597,82
124,500000,0.1981981981981982,0.0493827160493827,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.126627747694412,0.0506926419497312,0.4217698632297916,-0.382121947541899,39.464886005515,0.1592505854800937,82
125,270000,0.1396396396396396,0.0617283950617283,0.1666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,0.1818181818181818,0.4444444444444444,0,0,1,0.1757761086120766,0.0497885446299083,0.4717045634644671,-0.381144662175148,39.4615036999254,0.1615925058548009,82
126,133000,0.0405405405405405,0.0123456790123456,0.0833333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.2424242424242424,0.4444444444444444,0,0,1,0.2100748080445294,0.195522928556746,0.4921494671884761,-0.390069669675284,39.4671187755522,0.1475409836065573,82
127,220000,0.115990990990991,0.0493827160493827,0.1666666666666666,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.6666666666666666,0.2121212121212121,0.5555555555555556,0,0,1,0.2007932077551372,0.1763404293821156,0.4811004151828884,-0.389525030183194,39.4673858162092,0.0889929742388758,82
128,245000,0.1182432432432432,0.037037037037037,0.1666666666666666,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1666666666666666,0.2424242424242424,0.4444444444444444,0,0,1,0.1252895003465591,0.0501811600288288,0.4152308328035577,-0.383758047541104,39.466508399966,0.0960187353629976,82
129,182000,0.0855855855855855,0.037037037037037,0.1666666666666666,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.75,0.1515151515151515,0.3333333333333333,0,0,1,0.209356282908129,0.1706795210947877,0.4785526382025776,-0.390382748869149,39.4686933408427,0.1311475409836065,82
1503,358000,0.134009009009009,0.037037037037037,0.1666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.2727272727272727,0.5555555555555556,0,0,1,0.142232635969527,0.035213590923404,0.3839922168195159,-0.385849687906771,39.4711769891725,0.1334894613583138,82
1505,338000,0.1745495495495495,0.0617283950617283,0.1666666666666666,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.2424242424242424,0.5555555555555556,0,1,0,0.146603643812555,0.0496958646047039,0.3834479622020432,-0.386045928543252,39.4715237381713,0.1311475409836065,82
1507,177000,0.0968468468468468,0.0493827160493827,0.0833333333333333,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.4166666666666666,0.2727272727272727,0.4444444444444444,0,1,0,0.1235362876114412,0.0242702789192292,0.3837631805125367,-0.38479628301955,39.4698199844927,0.1475409836065573,82
1535,203000,0.0855855855855855,0.037037037037037,0.1666666666666666,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.1666666666666666,0.1515151515151515,0.3333333333333333,0,0,1,0.1240702874770809,0.0146215176362981,0.3808661369944707,-0.384821007871648,39.4700908051731,0.2107728337236534,82
1540,327000,0.2207207207207207,0.0617283950617283,0.25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.303030303030303,0.7777777777777777,0,0,1,0.1206195807521952,0.0568356492118112,0.4138392924856747,-0.380799314621397,39.4645138694946,0.1194379391100702,82
1570,226000,0.1024774774774774,0.0246913580246913,0.1666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2424242424242424,0.4444444444444444,0,0,1,0.1064793001249428,0.048683160668578,0.3924214192448069,-0.382925370942828,39.4673274709744,0.180327868852459,82
