source,target,DISTANCE
81,202,0.039014453109368734
171,208,0.03291954863975534
297,404,0.013998309266314858
116,344,0.048892641664932616
274,385,0.030980679508373535
1,14,0.03893583532043496
271,358,0.019245498380723033
133,190,0.03327712673787159
8,166,0.04810860412127222
411,414,0.04665221852806536
243,397,0.014833818302337504
25,281,0.04632797064885097
3,72,0.026854470981627132
28,411,0.04715684827215037
63,235,0.03891755158079425
292,309,0.0490773351498879
203,340,0.02103933274673889
75,248,0.024735887710940502
302,354,0.01803104269200893
143,388,0.03329082986472217
262,423,0.038927640596255135
106,454,0.04388134836988608
188,377,0.0304024956358726
115,417,0.04509900063708246
155,457,0.028567213956097126
170,217,0.011152078759737739
292,462,0.03605213769238366
261,347,0.04241968247370327
243,246,0.023479132291624693
72,265,0.023109894509945342
66,94,0.03247564419670246
289,314,0.03704893374344078
1,93,0.02426900090424259
80,313,0.001994601581738399
107,348,0.018132999979796546
178,443,0.041043522407687896
164,179,0.04773784252320911
302,423,0.047551005865155614
405,423,0.0424190841337118
193,378,0.017895829619751086
106,409,0.03714551087601317
27,50,0.036045637204971205
10,69,0.04686393114664761
292,369,0.041353893108488735
262,448,0.017179644634958243
406,429,0.017051107273211626
189,429,0.014158970926176937
353,421,0.013442995658095761
59,269,0.04430807725428635
15,217,0.0223041568753653
163,380,0.02972053180818618
187,392,0.02732854892486986
342,454,0.04613052517789212
7,57,0.028798991354361304
53,426,0.03545175746007079
202,288,0.043410944972290706
211,317,0.04914968172373912
84,215,0.04431660434148423
1,42,0.010062796653806393
223,248,0.028669255597065055
233,445,0.035649834618762366
50,439,0.03746442672510198
42,290,0.03911699714234017
9,72,0.027560948553789148
198,364,0.03740328231807585
202,387,0.043436797361517815
5,300,0.024066329376254286
125,451,0.022001476212444655
149,180,0.018201734406866378
154,336,0.04808185052447742
309,385,0.04801295779558001
348,430,0.03427625613257687
167,252,0.027627771730302706
71,283,0.01081628133508778
60,302,0.03900558026690886
169,386,0.019995081943317016
145,403,0.020343297703212842
15,113,0.03995762881978661
183,359,0.034693315579236376
1,166,0.015773977408626863
212,233,0.03859236339357848
40,144,0.038035819273144734
106,246,0.03578278490180048
129,387,0.021963714753553357
27,202,0.018201723219673307
179,258,0.04099413796720792
102,135,0.004239199180339194
253,261,0.012056686463313357
201,427,0.04247956838303087
135,392,0.03485981127347656
18,444,0.04044111114720435
11,271,0.017139084679568498
29,147,0.04135394341941199
120,406,0.04712954286140006
14,192,0.01836984756871202
229,459,0.04477568240685032
150,270,0.023479074699059035
46,367,0.04052729120363911
259,455,0.03671831736880784
303,391,0.02801474700319181
21,424,0.0358611396759088
324,413,0.030603889614578245
49,156,0.043787017062515914
81,92,0.02237399711916458
71,128,0.018429775389889932
205,244,0.01701386799647771
90,314,0.03244882132148937
42,91,0.04211783468977012
202,237,0.045979750703321796
68,355,0.008010401758772944
13,225,0.024763667783711172
171,358,0.013003335967210528
0,110,0.04615073273342031
69,368,0.0482686113827353
266,342,0.0499316430257091
287,337,0.03315478414853008
433,447,0.0369541098081098
259,413,0.013899127600193214
331,342,0.04468162016131416
188,345,0.0075993357009378525
96,379,0.047805015656774044
276,415,0.04823067354253265
132,316,0.027224312140816793
237,305,0.04484244824525521
267,415,0.04945719408819216
3,368,0.03499911738896173
114,145,0.03794992895245377
17,345,0.03836483663481408
256,303,0.031132410407908637
224,395,0.022959593048195948
345,376,0.04881672334684017
234,369,0.0406358935001797
139,346,0.03810798772790345
35,48,0.021433717956779605
182,364,0.024217464945658542
97,342,0.005006510926205618
87,102,0.02637138164842735
94,336,0.0448425102572538
381,413,0.03340860254292605
239,360,0.04105329965360012
94,408,0.028600772855639525
267,435,0.04497970688300486
55,158,0.012059803486053988
85,90,0.04853316222727414
105,289,0.042202370527750735
358,447,0.04154129482779728
141,205,0.008480371098623702
349,418,0.04416716201954846
34,137,0.04651360840310078
82,428,0.042430988494040214
127,182,0.04262855407744754
251,282,0.02414299508475097
78,420,0.04986515289110356
367,424,0.03109472078952892
230,379,0.02264747845482552
416,422,0.034817444154963476
397,426,0.024735906307603944
91,395,0.046209966902693696
117,189,0.04467600740705298
233,288,0.02841353501707423
241,380,0.025253126722710278
100,118,0.03047674077984587
118,192,0.04293124501495726
22,57,0.03913165031163273
19,214,0.029646497940194062
48,418,0.034489831095375435
18,288,0.049633191522031064
202,304,0.03738104206131642
124,381,0.020050654760196497
42,147,0.013054844049644706
313,363,0.016052034479041924
134,350,0.006089806011741944
45,106,0.02935076599325801
325,440,0.009011707803175931
47,65,0.039201334961021475
57,360,0.03292641242002843
186,251,0.021206476866064312
128,283,0.02919657352265963
203,280,0.013008150203302416
9,69,0.030812083062402025
25,174,0.0410653489815965
51,300,0.04474799727638471
231,267,0.04831924066406948
157,432,0.024178878144532307
214,312,0.011374839641604887
78,149,0.04709077813692707
53,290,0.033290797689776844
329,365,0.04168502465658404
107,430,0.01614405124914885
253,347,0.036173025891115825
440,444,0.04672532688104652
237,356,0.012180493812368713
291,382,0.04793305959226279
94,306,0.0482155948974434
171,321,0.00606725686383937
255,450,0.047689891095643484
207,403,0.023133135301533818
337,367,0.04875352989511587
54,83,0.011389508527781584
29,121,0.02839106137620521
154,408,0.038184568286856874
407,418,0.03891763243845254
36,245,0.03517448529509466
375,427,0.04615127882047857
97,147,0.035798448142165616
295,311,0.033154676130697086
373,424,0.03736972440858368
50,202,0.0234306912333888
129,234,0.04771800910500478
337,406,0.044343520762907464
27,362,0.022118266110680546
382,414,0.043697268031472794
81,237,0.038101578956006
224,290,0.046928369767307625
18,294,0.03216408496419031
72,278,0.024119590344700573
27,387,0.035173699930227474
126,218,0.012057181225777737
123,167,0.04028141495712686
71,118,0.02194067235681513
250,420,0.04970641538889761
229,312,0.03403298360561926
321,377,0.038653465710091796
279,396,0.04915422520730127
60,282,0.04340933592207132
