source,target,DISTANCE
9,299,0.033273006679354906
150,874,0.02560305951406741
403,512,0.04847901790132214
23,583,0.01932677603570737
390,997,0.046456576303052055
62,414,0.047649124702839836
6,490,0.022144685849213898
234,270,0.00631049806041167
393,759,0.02616020996082844
426,939,0.03725661298580529
370,791,0.04531770263697668
339,580,0.017051692152353932
884,900,0.03267282719935439
617,882,0.03827755963402159
265,595,0.04259639623207619
629,709,0.014769383322428229
724,977,0.022387928139354828
354,792,0.03187293607535594
873,922,0.03310272701233556
125,588,0.04838427697017435
144,719,0.024766482484398607
129,403,0.007052810568972699
274,401,0.024993894260265603
146,939,0.047103959645047
402,585,0.007621637138847713
537,710,0.02917861325572655
576,695,0.04700570765655446
306,966,0.023116703376609603
124,725,0.0371161422982077
596,631,0.04108614883198641
93,929,0.027748846334129176
300,922,0.04793319603770758
345,961,0.03080741672953262
482,874,0.04853327362200461
491,826,0.011677755544005368
161,381,0.01943762977188026
639,1028,0.046070829659912146
128,714,0.031040385211923868
131,410,0.038028881995084966
557,676,0.03760720502852394
206,700,0.04068669737771693
276,733,0.0205036116636593
580,1024,0.045328199404615445
14,497,0.03328850813628213
89,1020,0.026891077575018737
645,874,0.04293036253291075
596,884,0.04544159519550588
701,800,0.03984318892516967
638,699,0.008926514720853781
329,553,0.0321430293153487
92,149,0.026943975140691093
804,808,0.037384853208393264
643,987,0.04505869752186762
412,981,0.047157077445469646
143,440,0.043294462120791424
0,620,0.044695385290593546
292,520,0.04909201105162263
48,795,0.022316251470690898
112,595,0.04665232435636609
533,643,0.04732359696253317
210,982,0.04170410955621751
574,576,0.04289544229739756
260,509,0.029999364075456756
567,756,0.04545298139546324
112,683,0.04578244106801167
103,814,0.0078011302896075635
740,980,0.03279179109191057
221,515,0.008551597234912322
226,673,0.049692496917618276
493,898,0.04715569409899729
323,625,0.031976119290724976
103,379,0.00707996500497008
38,113,0.01499329457535791
225,984,0.010209334456425433
782,818,0.03850398310805085
26,683,0.04306466449048872
46,417,0.002231614424575661
255,521,0.01700545222277608
91,355,0.04285926300338387
226,593,0.04871346812758147
364,679,0.033453518904192535
529,936,0.007066980394320467
924,978,0.049084971613836265
234,823,0.03323243749072792
284,421,0.046743867169647416
75,644,0.042348230565455565
28,524,0.048892888593858375
599,834,0.04296474253413655
303,389,0.0215323786384094
258,649,0.03423842857456633
155,168,0.04980191491637263
278,603,0.014281069730841757
61,885,0.0493975004583329
160,818,0.02968904023493858
21,491,0.040200648183405706
605,863,0.030606782287825225
662,825,0.01997714650854833
270,637,0.03837384160061386
269,619,0.03427639537299822
137,413,0.04968992030848498
526,748,0.038555720251226
134,177,0.014424855545741409
213,786,0.020782593404824433
599,886,0.03677257206165257
66,715,0.041959344187735365
287,588,0.044842648701398286
276,599,0.01137350559821819
673,956,0.04773456540887918
144,954,0.010300394571392936
116,750,0.01497951237389103
270,442,0.03672417776596524
345,496,0.03726333031568667
811,847,0.02302568156216886
358,852,0.04961178171204829
645,750,0.045603745811956815
66,1025,0.04049533414346982
129,174,0.036062131583918085
451,980,0.015790997154425244
455,890,0.029106614686648085
54,896,0.018931501571983856
60,252,0.02601638767481325
375,953,0.04105348766871069
730,925,0.03226257877265044
216,478,0.024019454076891017
140,192,0.015198696256581375
910,970,0.021050778939645888
108,171,0.015092508432098514
297,585,0.029540649864280854
107,248,0.03097477065769632
172,763,0.02910673541842327
468,613,0.01554118232623492
194,440,0.039709381456023575
562,946,0.0348983342865171
71,992,0.04224266183489402
183,190,0.0391261167809629
857,1016,0.0346218439607941
402,546,0.018031071824630245
349,761,0.046151528549488285
175,442,0.02385911582166195
19,56,0.04576148164130875
462,939,0.038490978636987215
79,943,0.03470155927434306
176,242,0.04615088320841831
0,154,0.03442598612122917
575,803,0.04515726028068076
169,751,0.04738770248294225
862,911,0.026414458987103043
111,679,0.04016304893206394
410,502,0.022652855064549813
246,475,0.028291026695375966
379,966,0.030055482608663094
19,40,0.041193407153418224
855,954,0.01909114451909639
325,775,0.04907762862276779
243,442,0.01799947444941178
739,922,0.02808635011298427
496,859,0.0375520198706925
454,865,0.024199171786583654
411,718,0.04686158361562808
175,216,0.037862984806927256
689,997,0.049875994045291284
113,728,0.0477958202303591
481,847,0.03740330283063086
742,975,0.04963333412817262
376,503,0.0059838021640972105
660,768,0.02884962796407146
194,631,0.026033888226175483
60,849,0.03328849877589657
691,929,0.031437314852861574
398,999,0.0457683944929871
285,747,0.04431237737944313
246,267,0.023115748261139796
98,789,0.04243116689520969
448,599,0.04043129532997161
986,1007,0.037385428750109355
702,892,0.04093797917596017
864,977,0.02506723768745876
375,948,0.03604696693499025
204,675,0.042460239232342725
403,927,0.03905089192072534
270,397,0.01999512757571511
836,967,0.04262104814627558
344,1028,0.02724313360689811
377,674,0.03327708041297189
261,772,0.03090116026346598
72,885,0.041196054623124666
143,250,0.04100726110741055
770,856,0.04709079897362351
619,802,0.04362406422434823
621,891,0.03188451453254436
587,863,0.01566186983708563
184,933,0.04231404995506922
262,904,0.015257516526390423
735,935,0.0290490243404367
25,907,0.006694878996919344
55,729,0.01531534700095289
174,716,0.043067894645593637
480,995,0.029488984731967937
178,402,0.014159925637035683
33,68,0.04543351820800548
161,1002,0.004473984609178519
347,999,0.0353586329311566
371,559,0.031365623605094074
103,113,0.02094342549820544
413,473,0.049583650442116114
845,847,0.0467253520050519
668,991,0.03224422851160365
381,592,0.029158997276628563
503,668,0.03226249739468122
954,981,0.018873407087593618
123,802,0.04111458079045061
49,402,0.0341686094943693
667,1026,0.025769400598430425
491,676,0.0483826714350666
441,762,0.029489009987963923
545,791,0.02792358050746069
455,766,0.013867666126025382
788,937,0.025241980727942835
165,255,0.048358623472985085
509,663,0.04522875237741225
293,802,0.04389503324761167
416,747,0.018749604252413527
456,810,0.03513372253540961
276,1015,0.04098526773366812
376,672,0.04166500352676981
182,910,0.04264770523697308
931,976,0.0310788301941219
64,507,0.024269066274892278
420,720,0.03713527064747926
564,764,0.0389079478586623
46,283,0.03825889099269489
761,767,0.04879194556196844
435,533,0.014282445482068019
318,659,0.04278956314125692
22,265,0.023328918687715305
553,902,0.04592732789920347
560,986,0.04791161461349052
103,619,0.039836521688611626
309,367,0.046854539666017186
814,966,0.029147891804078858
0,211,0.037746781583168
431,724,0.014018275069462958
293,767,0.03560409838777313
174,826,0.02112225759797997
381,1002,0.023793355194459843
428,566,0.03893583300104265
517,747,0.03510282067248819
95,697,0.04892845755170012
438,703,0.03135851478717945
437,584,0.028979267608623502
118,908,0.02219969776085731
401,788,0.03573584821388646
45,261,0.028726498108994705
28,748,0.025647629237545155
749,854,0.019086591821240315
14,427,0.020984457143024823
247,985,0.049200120105107166
525,886,0.04323902863456538
180,996,0.047124873847653244
928,994,0.025739237657713476
198,441,0.02467641254649255
102,697,0.04215213086252194
130,371,0.015485585456955657
285,345,0.03327020307310151
123,929,0.045099183307688445
491,553,0.015238404777509911
