source,target,DISTANCE
47,104,0.025507509886487693
71,121,0.029987010197214753
85,135,0.032792317123640995
63,115,0.027942779393124097
14,55,0.04977844024871294
76,114,0.010416479634948435
68,81,0.03539522935368596
8,81,0.022798461692758468
73,87,0.041469440121274743
10,88,0.038805253996530606
26,110,0.04956324225232041
62,102,0.03545252230181279
72,92,0.02445258053628679
96,102,0.044605578949847756
80,102,0.018575289536945087
36,86,0.03727152499584591
44,59,0.053196334831848935
13,18,0.03179957242126156
21,71,0.03726386307823246
30,106,0.03816700876227225
24,90,0.02296044740596615
90,133,0.022051815099735538
14,56,0.03925471586447135
32,118,0.04500786529819834
81,95,0.02137764610835954
3,127,0.03980998002811476
8,95,0.038110267298791384
81,97,0.04597581500278841
3,131,0.044661998986704164
96,97,0.03101528877946964
60,95,0.027796236726578383
4,31,0.029714308087997406
121,136,0.04160957278525306
49,61,0.036173746804346665
41,64,0.01984390590992987
31,81,0.0044641599111926705
94,97,0.01487793462713477
34,60,0.021612069621678644
90,122,0.027095379700715204
135,138,0.043304919481902134
78,84,0.031056697421697855
34,96,0.015606086598955326
26,37,0.036539540303043294
3,122,0.04356466623852211
24,73,0.02298695901849096
92,113,0.038491575403524464
26,114,0.029203735469310564
86,142,0.04196009226636602
71,131,0.038512069048553116
48,60,0.02551213849547354
26,126,0.03668951739656477
79,80,0.03551322626943725
4,81,0.028844047641796242
11,122,0.00726235949046414
26,60,0.02302615388929911
62,80,0.016967946191738897
69,107,0.049353633112400826
107,121,0.012661613195577013
34,37,0.02081078226023298
1,89,0.017183718162354252
15,90,0.043773603211562796
18,119,0.031043817823479883
96,105,0.015539701069688824
43,65,0.03393804390951295
120,140,0.03848419868144087
21,137,0.030397841134576727
18,136,0.031104439284311627
24,122,0.004464147403954586
110,111,0.04866458356232904
78,112,0.021534961685943613
69,85,0.00780864667719386
31,37,0.02968954485018895
24,134,0.006066894604228392
46,72,0.04763133814856947
94,117,0.0463387684553705
71,119,0.044112795385218714
14,78,0.022492211309915956
27,40,0.007080052846762851
79,81,0.021885912917835447
26,111,0.0020026446844880175
129,136,0.03891539248710921
129,137,0.014993042438138607
96,111,0.03161115739717942
60,68,0.03595990871651176
18,129,0.03750650952044652
37,60,0.041660207988598534
27,120,0.007620460552160357
55,124,0.019202549821765915
71,125,0.04599339863066999
18,107,0.022200058536001373
122,128,0.029191296968032326
13,136,0.022802201142719268
16,119,0.01614524372904962
106,115,0.037762241508105
25,52,0.049550168698484526
2,6,0.047551760944450336
26,94,0.030029408563057254
16,107,0.03129525792116172
40,120,0.00398927884010836
129,140,0.04698616934958659
32,66,0.03700946274453139
34,68,0.046934487066686854
16,129,0.0251139951933176
107,119,0.04710376344109416
49,68,0.02021606227756616
64,91,0.04406964092106
115,126,0.04311232045181811
20,63,0.028799695624911515
26,95,0.02378564439920053
61,83,0.020597082944820957
95,105,0.02205142455169866
15,122,0.02378939420304497
122,133,0.03215754551311387
54,67,0.0360846265809041
26,81,0.027449827949444356
33,125,0.007621733892100575
60,111,0.02293844040565703
8,102,0.01925826674256771
79,102,0.019437970244083266
4,95,0.03470348107328284
49,79,0.033282657032636186
97,111,0.02438255682735719
121,129,0.027801122759708762
34,81,0.012804656284745768
87,128,0.0064008714548190425
39,66,0.037449710615564284
3,128,0.0460637817126809
15,133,0.035035926237246814
8,105,0.04516538369207061
92,112,0.04239276862599382
27,140,0.030895506585210657
90,134,0.017072772565902464
87,127,0.026631285913902278
23,89,0.03909251764495471
31,105,0.03514674636023569
31,34,0.008949777617519606
7,29,0.028562607446213216
18,88,0.02321637695532019
42,89,0.045236581011683014
30,103,0.017427266887962135
90,131,0.04691141770237878
34,49,0.04162156208563383
41,109,0.035452479057195646
49,60,0.02299197104246654
76,97,0.016131586090538667
22,89,0.04644643878049683
24,130,0.0404986590941508
34,95,0.009465896762559049
16,136,0.021097776267457458
13,122,0.046919430553650845
107,137,0.03555469811839535
16,121,0.020628621554619333
57,115,0.03520633547218189
114,126,0.040335877604581565
128,134,0.030841697366171615
88,125,0.03941078746653527
130,139,0.031079295414800034
30,48,0.04301513980959517
12,92,0.04127189949565029
37,76,0.03535433395136977
8,80,0.03499143939558427
31,103,0.03205759944445976
88,137,0.048196027443482406
26,97,0.023288475368599976
43,109,0.008524694544432521
34,79,0.027943231321096825
71,107,0.02779434717337012
10,121,0.016052337443237114
31,79,0.024939388933296246
33,139,0.04341165975116687
72,78,0.0335615861405754
88,136,0.04522016052422275
93,99,0.047882262187697505
61,68,0.03178150890652173
48,81,0.01842309470901606
106,116,0.03249592073569956
48,96,0.009999947940851562
79,110,0.04110217500186902
103,106,0.033642602536872575
15,87,0.008225610347525416
94,111,0.03178151947184304
28,75,0.03573318664871611
95,111,0.025651356253052492
71,137,0.040565215308748105
48,95,0.003155298966965147
63,116,0.03794536820360331
30,79,0.03327377541283573
115,116,0.01899248962601115
31,60,0.013055567014421537
58,72,0.034513604072666536
105,111,0.0471259348483191
8,68,0.025072534921472843
13,16,0.03316021861783
8,83,0.04887672191363296
24,128,0.03105713701098455
19,47,0.03439890148719895
61,106,0.0446333599770678
13,137,0.04218444319227558
33,71,0.03887255959659643
85,120,0.04856923852531193
105,114,0.03495291025677715
10,85,0.0499057280029624
13,128,0.04695452082269702
20,57,0.0461434422619261
31,102,0.038174112459889505
88,131,0.0302957540870228
16,88,0.03776104524742384
63,126,0.031185545694611665
19,132,0.017679325731908346
35,90,0.04969327036042113
3,24,0.04800288590500561
84,112,0.03404309237110181
1,53,0.024120041243409513
13,21,0.015624512085062128
4,34,0.027735986185578636
48,114,0.0299871139576782
28,29,0.03798335383545688
88,121,0.03811014335621836
21,119,0.019946401860608143
88,107,0.034840436002439676
65,109,0.02623652355398599
23,53,0.041653001453943926
4,96,0.03612544468831702
122,131,0.027198260034509494
10,18,0.02719824923471448
32,77,0.03216466600640843
73,131,0.007079601607923654
130,131,0.032767015845037724
19,74,0.08013621782298452
47,72,0.04440986472886566
121,135,0.0441740335340382
14,123,0.037116689052739675
81,105,0.038511429801394804
64,65,0.030483642067567755
122,127,0.04874991687014081
86,98,0.024706012573949495
76,96,0.03404111366176503
26,34,0.026154658748270557
70,109,0.02243534585675345
58,84,0.042790521658851936
11,15,0.024114749309796346
95,103,0.04469183568950315
44,53,0.028850119190932215
73,130,0.03678165426397036
3,119,0.03755748689543867
81,114,0.04607007921093158
119,129,0.02637188944336073
129,135,0.026186466154365318
11,127,0.048896289966214826
83,110,0.040896144967389206
33,122,0.045486579659074135
68,110,0.024199614224653557
31,94,0.03984384499798039
112,123,0.031079312917821022
4,49,0.04806346085695267
37,114,0.027243803370016535
72,132,0.04687356471646656
87,133,0.027390266767494925
37,48,0.01616923920985428
42,53,0.046624341670800554
4,60,0.03983724335929223
37,105,0.008948135340428032
22,44,0.03715051974774994
49,81,0.028850163750476013
15,21,0.0480395569700171
111,114,0.030807933496391673
95,97,0.03060450500584225
44,89,0.03392205672118649
49,110,0.008255623029623826
43,70,0.0141958203530967
73,125,0.030838555528986948
60,96,0.03537287309532619
76,111,0.039575801302068246
4,8,0.015827069269633346
51,101,0.03529676779994916
40,85,0.048157000049372144
31,48,0.014134212529948946
103,111,0.028298076014628876
119,137,0.014421969330561595
41,91,0.03140530480197942
4,102,0.008926671911971194
133,134,0.025603487904775818
4,79,0.015541471868821218
34,103,0.040165171165823736
49,95,0.04956169569172923
53,89,0.007978574518976225
94,96,0.02115744375537582
119,136,0.013118459476808796
26,76,0.03818288226235298
45,132,0.005373283290994912
3,15,0.03267331543320991
121,138,0.008072164781807053
8,49,0.03341664221059436
75,104,0.020564036564810987
36,50,0.048672932893825835
88,138,0.03881052400434285
26,103,0.029681848075885427
3,71,0.028650822850095597
15,127,0.025026697094754146
81,102,0.036860362454172214
76,95,0.03711862246499558
11,33,0.04026646568278298
17,140,0.01432540587466384
3,137,0.04389327668553882
87,134,0.027333659126534193
