source,target,DISTANCE
193,252,0.0053887694211335714
184,206,0.013998320585164037
60,263,0.02659201301452072
17,135,0.037157884046936214
34,301,0.03581483983862348
156,243,0.037239473338126806
42,92,0.013003334970866089
116,206,0.0116777143413702
66,189,0.044530273942453145
130,172,0.038404454408926966
250,292,0.018458669535070416
146,200,0.04059470739733151
101,232,0.03995763794270304
115,131,0.022986549785835305
104,180,0.035916690198426
63,155,0.03578278289888591
71,162,0.024178889911134052
68,234,0.027449240332093852
131,205,0.0411629103704968
53,209,0.03469337982514136
170,248,0.04788374324852974
89,174,0.025112217312209334
100,153,0.029720518294796123
260,261,0.0418893727444459
167,292,0.04298840050505964
86,102,0.021943618051167613
52,137,0.02322273963773315
173,238,0.02509870485882569
241,260,0.037048166417160355
73,201,0.004473956819050705
153,224,0.03983629006257525
42,55,0.028564858670393645
27,48,0.037680580665792454
8,93,0.043763318515333216
109,216,0.04043116229089699
278,305,0.0390590514557364
194,313,0.019386929155029344
214,290,0.028253147372489146
19,69,0.031248825740349127
200,269,0.02418315573069419
64,67,0.04704509935294613
176,201,0.03328747542833898
226,308,0.02701401762405197
4,111,0.04725816496969995
292,315,0.011193894353359391
66,286,0.048799594398656033
223,238,0.016297090065462174
20,26,0.02745318027969013
160,234,0.0413561798495484
33,271,0.03579840282660143
47,305,0.029309555637041167
184,295,0.018391902116063702
41,216,0.01728370140383888
96,297,0.018200383604315647
307,310,0.03414310769440634
113,140,0.03761227161408438
9,286,0.026591922673052406
252,255,0.010746370115680864
19,103,0.039505101376499686
15,91,0.020202022585931532
13,159,0.028420009567691633
83,158,0.034630170985825964
88,259,0.021037654946492734
27,294,0.025013370049139633
161,202,0.038062203324559375
65,290,0.03520551746751426
253,277,0.03410336408499645
91,95,0.01999503321407877
68,219,0.018974970496928235
130,187,0.03093238181348044
12,136,0.04275781278197501
63,105,0.034359242230199566
206,242,0.022825471118470695
36,129,0.021200905775265757
32,235,0.04826875830954951
166,273,0.01987702884464071
18,308,0.031317736201890156
140,247,0.03990492822609101
55,225,0.03665513715304221
252,253,0.014421693046261577
43,135,0.047426122461437945
57,203,0.04697658754209349
179,288,0.01623644875636292
46,80,0.042188535643907385
112,120,0.03132030099224003
133,310,0.04606721219497906
233,296,0.019206581668452478
254,266,0.02589747044044858
15,22,0.025956312809259044
34,94,0.042497397413236465
59,143,0.034081612163794725
67,296,0.04466118891195788
37,51,0.03751936949113956
53,310,0.04713871506337066
140,209,0.04359037539934075
110,191,0.041474717078609696
223,287,0.030981673382629006
201,216,0.012205045716098012
26,31,0.04934678991533034
129,307,0.03873302325447269
214,238,0.026414459820594736
166,181,0.04612235515101952
197,220,0.04080565089536608
76,109,0.04902064178362838
182,222,0.03868619650236339
83,262,0.03940149578389738
153,217,0.016779997555973414
219,226,0.043102532980713745
33,119,0.02753568883776251
129,209,0.03201100800362934
60,97,0.006402214451093579
32,77,0.019418987311340893
0,248,0.043815178841499734
13,116,0.03890851953327474
105,293,0.024656392448538237
248,250,0.0332250712466928
167,224,0.020345126672193018
64,75,0.023408649601902032
8,231,0.025072040990545844
75,306,0.004994273890018574
71,230,0.008928155966441035
53,106,0.035033941631452806
103,186,0.03695499141963461
15,16,0.030606666969668676
108,154,0.029086206295723577
17,218,0.037727449761567576
45,131,0.03108231677063437
59,298,0.011059586155098562
218,293,0.036126580340082565
103,303,0.04814969400540386
53,166,0.031113870484593277
112,307,0.007079922938597765
36,179,0.02788083766014588
40,284,0.043894761145434696
67,291,0.04597296995093741
99,254,0.01874956673155025
18,186,0.032047447657652765
187,310,0.04969237916494096
60,79,0.03030371168746992
190,317,0.02839752338334977
169,296,0.02501331521460962
79,262,0.045169695021070995
310,311,0.017282344396597617
17,70,0.048126392230534214
49,175,0.023274622570323256
31,206,0.039248215350320505
49,125,0.04718334847792975
177,287,0.042203496735398256
200,240,0.03267279198097186
37,85,0.040246397280777856
125,301,0.03559703999396316
136,311,0.04460834094608232
59,103,0.039162090009451256
53,279,0.017852959383362742
0,153,0.04892839094519445
232,278,0.045558043953886504
107,220,0.028600367824399616
104,282,0.02303461824990259
25,190,0.043616530619164866
76,184,0.0482266647710683
63,234,0.047656016865236454
103,112,0.042859167255613916
168,224,0.02865023996409903
84,262,0.03924835186145391
39,44,0.04010120698027709
37,230,0.04356969627909433
17,238,0.04831938575038403
34,265,0.011184924159509392
240,285,0.03610396025462005
133,136,0.03279169862307099
36,288,0.02964645749314919
12,103,0.038908576750815084
46,78,0.011713597776598242
59,308,0.0403349185590131
120,166,0.031248523057841062
199,253,0.01626277508602567
280,282,0.044343511860553644
52,163,0.00726312817655506
193,253,0.009214881348828738
135,150,0.03316368827145907
19,181,0.04280654147862125
29,218,0.037270802800531834
166,311,0.03912519383950183
89,299,0.03720274717781339
167,250,0.041697294890657224
63,267,0.027014023106063764
17,267,0.04783203101647208
78,258,0.022013320090648766
67,116,0.03276061245402252
170,250,0.019128492338010505
4,148,0.045424375407727695
186,311,0.03776150180054118
12,152,0.043983570495349456
160,219,0.04910375076831322
174,180,0.040093670256571845
11,247,0.016396345012532558
208,261,0.04858918991989132
116,176,0.02026662592141835
18,234,0.04742942444615631
248,292,0.027590614294554075
42,210,0.04453291536846615
18,160,0.02694556738879927
117,125,0.03752965245813936
94,222,0.03975411634560932
168,170,0.0291987203975324
125,278,0.0499316718538928
179,209,0.016780005340686667
83,241,0.022050970026729875
93,121,0.02531926175701861
139,218,0.029797429962510953
70,136,0.029863512590506822
142,145,0.02123837920177816
74,205,0.041603103902312456
64,296,0.008478369356028692
200,278,0.039605953213411066
21,313,0.035563272796935066
63,70,0.04592813466942134
73,184,0.039884375859559174
19,133,0.04345468472790825
13,61,0.03873664853254086
200,241,0.04887587111097883
66,109,0.02970920151023285
106,273,0.03317186340964003
43,123,0.03039192931352459
5,183,0.02640997633174066
6,102,0.006694872439870559
30,125,0.01612217347566781
111,236,0.0031653515474040542
209,223,0.04980113028978113
236,282,0.03328852132748244
70,287,0.024971408550821736
103,160,0.034103036198588954
65,136,0.017895855431448674
43,293,0.025319255974401444
13,237,0.04560362507202021
129,311,0.013055276945447915
191,313,0.046549133534148274
64,306,0.028397513847138553
129,310,0.005652254146133218
228,273,0.04314209797600024
60,158,0.0247004528252189
36,53,0.03219059911101485
65,214,0.021492735986423567
94,265,0.03179900907908932
170,292,0.03752680916784014
11,142,0.014999616853266897
22,91,0.03482417416436526
102,262,0.007079939846409884
63,204,0.03462356400759518
92,297,0.02742077184449709
18,226,0.03169937341147137
104,157,0.033152932310418166
130,310,0.04712484209446428
201,296,0.026154472717429874
110,313,0.00669610563022258
295,312,0.04749432672615162
7,133,0.027492266307886162
64,201,0.027308092663391577
76,306,0.0438340075477419
76,233,0.03420208781183895
232,289,0.04074568927990745
65,287,0.019054765122347224
232,268,0.04765606831502048
51,114,0.02757307653643651
96,125,0.03605427268129073
123,204,0.036836989518391074
42,297,0.018873334540546384
230,294,0.04049792995063627
90,241,0.037497770589265275
48,294,0.019329722398741943
143,153,0.04255375179860305
223,228,0.032475663296772074
83,208,0.01582455842026643
133,223,0.0481547305856939
60,90,0.008041262138914432
100,224,0.04101230917222533
202,302,0.049880841458708323
100,217,0.016122146773860056
16,22,0.007052803679149469
202,247,0.03223908289070959
5,198,0.015547353207191252
93,309,0.010748108541207821
36,273,0.023955986707016253
30,240,0.019946097176290443
90,97,0.005652267526171327
54,56,0.04214272508046962
148,183,0.01767905516538112
234,303,0.046326396303734495
281,308,0.04256865839685338
16,71,0.030391299324320966
150,219,0.006089783552607313
33,93,0.00633069975632741
131,235,0.04737667813882404
186,310,0.04215205534576086
64,233,0.0200883107834411
106,179,0.042575922348968454
77,131,0.039668221540909064
172,298,0.007806726546560711
67,246,0.04758639443681199
140,302,0.0209670579938226
23,84,0.03886857953662445
161,315,0.047044972835993445
47,232,0.03606040836883745
172,303,0.007065316900303211
147,264,0.04463235796377914
129,273,0.0413469821507637
16,51,0.017798506719591885
112,310,0.035035330719445076
41,75,0.03828313530690068
97,260,0.032905544692697575
313,317,0.0050858200808468305
293,299,0.049335915084864256
54,241,0.04071125844203252
285,297,0.04886792703076475
1,207,0.046207973611673295
136,209,0.03779114177745876
18,298,0.0036006565272686595
6,263,0.03627474441967257
19,310,0.01629708473810918
134,266,0.011679482567698575
33,38,0.02720377715490652
99,118,0.034374786716948415
1,163,0.03010561252042483
13,242,0.01196762634556048
179,290,0.032760662002208625
46,196,0.02509445520823527
46,268,0.0381095554952676
176,189,0.03290543571679756
41,176,0.03594033376693711
168,248,0.03985554156707905
9,109,0.04555791344557506
28,114,0.039095802185637574
223,310,0.04965043977179908
113,145,0.027822875646861034
85,131,0.004463244126620342
6,83,0.04099765188153018
30,301,0.03475105761169079
252,277,0.03392145703703978
10,261,0.03637080281369579
6,72,0.012207761854579665
229,266,0.03577511867038328
69,100,0.028128715159942336
125,285,0.03481887078753836
34,47,0.021242332776507288
20,73,0.018050711898660577
21,317,0.03111383332608381
67,169,0.03504544975434068
13,73,0.026225073797010962
63,68,0.031399099145998886
63,219,0.0448792504206965
112,167,0.044167107629559034
18,172,0.008254540961497156
123,155,0.03354216733224833
177,279,0.04196778147255187
56,210,0.017429909346843568
39,235,0.03536055111746652
136,287,0.030354699447972804
30,210,0.03104033990828527
16,32,0.04995491712212999
8,165,0.03895221236595606
193,195,0.017282349192549194
72,83,0.044424180732240956
0,87,0.03510264557514531
28,205,0.049864687177098584
153,250,0.044869734789937325
130,214,0.038277407048647606
56,285,0.022787373917227797
13,67,0.012134483266244328
206,291,0.031975967709786675
12,130,0.022144660024430204
258,268,0.03774667184854421
109,116,0.03348051564951777
31,41,0.02637666316848034
63,218,0.039248279078095714
273,288,0.04239191155451877
13,295,0.022013263761068567
89,123,0.04887792725141671
150,300,0.02552546835180939
18,311,0.04859993934574972
54,175,0.049865246729005455
130,308,0.04392652218619125
35,82,0.04241898733861822
43,155,0.013442999965872253
195,252,0.012056684276121787
69,161,0.043830244223590144
284,317,0.04524000478169781
16,114,0.034968429541698876
48,51,0.04202512268819274
189,286,0.005086276427813956
105,152,0.046953703383394024
25,87,0.04981306144536134
19,273,0.04626628029704759
35,164,0.04469529258015075
56,146,0.017021227315046152
125,240,0.03542029549509247
73,296,0.027800632011923825
122,271,0.048805288723105744
52,212,0.01909107101795275
34,304,0.04138944810079413
161,247,0.03891759861272169
96,285,0.03106273275964916
8,119,0.029760602542118812
108,297,0.042142698436649376
26,76,0.02402766456671791
104,174,0.006402207817190322
30,175,0.013016916924549505
113,247,0.015826730967226754
209,311,0.043436772037496324
168,217,0.013870505173641669
219,308,0.026625048451099625
175,210,0.018023422983735795
106,307,0.04626627248800326
103,166,0.04431662527471632
50,302,0.027923467777350133
7,288,0.03344988006218216
17,204,0.008589811374017051
62,229,0.009856027129442625
250,316,0.02103841689967799
31,296,0.03995419593682526
81,258,0.011014311793293855
89,227,0.011152093726859824
196,258,0.00941816734889936
133,179,0.01779849306516346
281,300,0.015243200964544564
287,290,0.04249734278568719
160,173,0.035600782749236
307,311,0.04246658533605334
33,231,0.04855139238989623
53,273,0.015539342838583513
0,191,0.047258059209167376
135,267,0.011967643397775878
136,214,0.014402630552670718
60,260,0.03819271315773777
72,86,0.033990732270711393
83,261,0.03391359994341469
53,287,0.03239892620784218
187,226,0.03157504522258455
104,127,0.04908396510748253
68,105,0.04714104875323638
68,308,0.04098518409037104
